105/10/05,4000,4220,1.06,1.06,1.04,1.04,-0.09,2
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,273000,244670,0.91,0.91,0.85,0.90,-0.10,6
105/10/12,482000,429000,0.88,0.92,0.88,0.92,+0.02,7
105/10/13,190000,168620,0.89,0.89,0.88,0.88,-0.04,9
105/10/14,40000,33800,0.87,0.87,0.82,0.82,-0.06,2
105/10/17,307000,267630,0.89,0.89,0.86,0.86,+0.04,4
105/10/18,230000,193200,0.84,0.84,0.84,0.84,-0.02,2
105/10/19,117000,98980,0.84,0.86,0.84,0.86,+0.02,3
105/10/20,552000,482650,0.85,0.91,0.85,0.88,+0.02,15
105/10/21,476000,416880,0.88,0.88,0.87,0.88,0.00,9
105/10/24,131000,115340,0.88,0.90,0.88,0.90,+0.02,4
105/10/25,89000,78390,0.90,0.90,0.85,0.85,-0.05,7
105/10/26,127000,104260,0.82,0.84,0.82,0.84,-0.01,5
105/10/27,1000,840,0.84,0.84,0.84,0.84,0.00,1
105/10/28,0,0,---,---,---,---,---,0
105/10/31,36000,27740,0.77,0.79,0.77,0.79,-0.01,2
105/11/01,1000,830,0.83,0.83,0.83,0.83,+0.04,1
105/11/02,0,0,---,---,---,---,---,0
105/11/03,1000,760,0.76,0.76,0.76,0.76,+0.02,1
105/11/04,30000,22500,0.75,0.75,0.75,0.75,-0.01,1
105/11/07,8000,5710,0.72,0.72,0.71,0.71,-0.04,3
105/11/08,266000,199500,0.75,0.75,0.75,0.75,+0.04,2
105/11/09,303000,210600,0.70,0.70,0.67,0.67,-0.08,3
105/11/10,400000,287100,0.70,0.72,0.70,0.72,+0.05,7
105/11/11,402000,295440,0.75,0.75,0.72,0.72,0.00,6
105/11/14,97000,65290,0.70,0.70,0.66,0.66,-0.06,4
105/11/15,1250000,705800,0.57,0.62,0.55,0.56,-0.10,22
105/11/16,946000,525410,0.56,0.57,0.55,0.55,-0.01,11
105/11/17,636000,346150,0.55,0.55,0.53,0.54,-0.01,11
105/11/18,566000,304570,0.53,0.55,0.52,0.55,+0.01,9
105/11/21,55000,28950,0.53,0.53,0.52,0.52,-0.03,4
105/11/22,322000,179760,0.56,0.56,0.53,0.55,+0.03,5
105/11/23,270000,158000,0.58,0.59,0.58,0.59,+0.04,5
105/11/24,290000,177500,0.61,0.62,0.59,0.59,0.00,6
105/11/25,130000,72800,0.56,0.56,0.56,0.56,-0.03,3
105/11/28,100000,58000,0.59,0.59,0.57,0.57,+0.01,2
105/11/29,2000,1140,0.57,0.57,0.57,0.57,0.00,1
105/11/30,705000,465400,0.59,0.68,0.59,0.65,+0.08,13
105/12/01,767000,482140,0.62,0.63,0.61,0.63,-0.02,8
105/12/02,29000,17000,0.60,0.60,0.58,0.58,-0.05,2
105/12/05,95000,56750,0.60,0.60,0.59,0.60,+0.02,4
105/12/06,17000,10620,0.63,0.63,0.62,0.62,+0.02,2
105/12/07,34000,20740,0.61,0.61,0.61,0.61,-0.01,3
105/12/08,50000,30700,0.61,0.62,0.61,0.61,0.00,6
105/12/09,1128000,677540,0.59,0.66,0.59,0.64,+0.03,12
105/12/12,262000,154900,0.64,0.64,0.58,0.59,-0.05,11
105/12/13,20000,11600,0.58,0.58,0.58,0.58,-0.01,2
105/12/14,20000,11300,0.56,0.57,0.56,0.57,-0.01,3
105/12/15,65000,35950,0.54,0.57,0.54,0.56,-0.01,3
105/12/16,0,0,---,---,---,---,---,0
105/12/19,150000,80800,0.54,0.54,0.53,0.53,-0.02,2
105/12/20,0,0,---,---,---,---,---,0
105/12/21,664000,386600,0.55,0.59,0.55,0.59,+0.05,12
105/12/22,686000,405040,0.59,0.61,0.56,0.58,-0.01,15
