105/11/17,110000,105300,0.96,0.96,0.93,0.93,-0.04,2
105/11/18,341000,331030,0.95,1.00,0.95,0.99,+0.06,10
105/11/21,311000,316820,1.02,1.02,1.01,1.01,+0.02,8
105/11/22,208000,214500,1.03,1.08,1.03,1.06,+0.05,4
105/11/23,83000,88670,1.07,1.07,1.05,1.05,-0.01,3
105/11/24,285000,290700,1.02,1.02,1.02,1.02,-0.03,5
105/11/25,976000,1091340,1.06,1.17,1.06,1.15,+0.13,16
105/11/28,970000,1125000,1.18,1.18,1.10,1.10,-0.05,15
105/11/29,380000,402800,1.06,1.07,1.05,1.07,-0.03,7
105/11/30,0,0,---,---,---,---,---,0
105/12/01,160000,171200,1.07,1.07,1.07,1.07,+0.01,3
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,366000,391420,1.07,1.07,1.06,1.06,+0.05,6
105/12/07,190000,201400,1.06,1.06,1.06,1.06,0.00,2
105/12/08,1464000,1592110,1.05,1.13,1.05,1.11,+0.05,31
105/12/09,692000,736300,1.07,1.07,1.04,1.07,-0.04,17
105/12/12,240000,244800,1.02,1.02,1.02,1.02,-0.05,3
105/12/13,230000,230000,1.00,1.00,1.00,1.00,-0.02,4
105/12/14,2465000,2622300,1.03,1.10,1.03,1.08,+0.08,32
105/12/15,2020000,2206800,1.06,1.20,1.02,1.20,+0.12,53
105/12/16,1766000,1984260,1.12,1.15,1.10,1.15,-0.05,48
105/12/19,816000,902010,1.12,1.15,1.09,1.14,-0.01,20
105/12/20,1009000,1185910,1.18,1.21,1.14,1.16,+0.02,27
105/12/21,887000,968380,1.13,1.13,1.07,1.08,-0.08,23
105/12/22,101000,108020,1.09,1.09,1.06,1.06,-0.02,7
105/12/23,540000,571400,1.06,1.07,1.03,1.03,-0.03,8
105/12/26,470000,501760,1.07,1.07,1.06,1.07,+0.04,8
105/12/27,300000,318000,1.06,1.06,1.06,1.06,-0.01,2
