105/10/14,0,0,---,---,---,---,---,0
105/10/17,365000,827050,2.16,2.60,2.16,2.60,+0.75,23
105/10/18,545000,1391080,2.47,2.76,2.45,2.50,-0.10,28
105/10/19,341000,842920,2.41,2.55,2.30,2.45,-0.05,12
105/10/20,190000,473060,2.43,2.57,2.43,2.57,+0.12,3
105/10/21,58000,143260,2.47,2.47,2.47,2.47,-0.10,3
105/10/24,52000,124120,2.31,2.39,2.31,2.39,-0.08,2
105/10/25,229000,568610,2.38,2.56,2.38,2.49,+0.10,7
105/10/26,445000,1205500,2.47,3.07,2.40,2.92,+0.43,30
105/10/27,243000,704960,2.97,2.97,2.82,2.90,-0.02,4
105/10/28,0,0,---,---,---,---,---,0
105/10/31,15000,35250,2.35,2.35,2.35,2.35,-0.25,1
105/11/01,90000,220700,2.39,2.53,2.39,2.53,+0.18,2
105/11/02,90000,195700,2.18,2.18,2.17,2.17,-0.36,2
105/11/03,84000,154010,1.90,1.90,1.68,1.81,-0.36,5
105/11/04,102000,188380,1.85,1.91,1.81,1.81,0.00,5
105/11/07,154000,275360,1.79,1.81,1.68,1.81,0.00,6
105/11/08,189000,349790,1.79,1.99,1.79,1.99,+0.18,7
105/11/09,189000,363050,2.05,2.05,1.73,1.84,-0.15,10
105/11/10,2000,4020,1.96,2.06,1.96,2.06,+0.22,2
105/11/11,30000,52200,1.74,1.74,1.74,1.74,-0.32,1
105/11/14,0,0,---,---,---,---,---,0
105/11/15,505000,690670,1.35,1.45,1.28,1.44,-0.30,17
105/11/16,790000,868730,1.26,1.27,0.87,0.87,-0.57,22
105/11/17,1007000,940460,0.90,0.99,0.90,0.98,+0.11,22
105/11/18,793000,848350,1.00,1.16,0.93,1.06,+0.08,21
105/11/21,358000,373060,1.05,1.05,0.99,1.03,-0.03,13
105/11/22,641000,716730,1.07,1.15,1.04,1.15,+0.12,26
105/11/23,564000,637250,1.12,1.14,1.06,1.06,-0.09,14
105/11/24,328000,328260,1.02,1.02,0.96,0.97,-0.09,18
105/11/25,797000,846290,0.99,1.14,0.99,1.12,+0.15,36
105/11/28,740000,811990,1.07,1.13,1.05,1.05,-0.07,24
105/11/29,318000,337300,1.06,1.08,1.02,1.07,+0.02,10
105/11/30,155000,158400,1.04,1.04,0.98,1.02,-0.05,7
105/12/01,370000,372000,1.02,1.02,0.98,1.00,-0.02,14
105/12/02,401000,363130,0.89,0.96,0.87,0.92,-0.08,19
105/12/05,762000,758830,0.98,1.02,0.93,1.02,+0.10,28
105/12/06,554000,527940,0.94,0.98,0.91,0.92,-0.10,17
105/12/07,323000,294080,0.94,0.94,0.88,0.93,+0.01,14
105/12/08,1544000,1695280,0.97,1.21,0.95,1.16,+0.23,53
105/12/09,547000,597160,1.11,1.11,1.02,1.06,-0.10,21
105/12/12,754000,919610,1.19,1.28,1.15,1.26,+0.20,23
105/12/13,408000,473160,1.18,1.20,1.13,1.18,-0.08,18
105/12/14,536000,605330,1.15,1.17,1.07,1.07,-0.11,13
105/12/15,452000,463900,0.98,1.06,0.97,1.05,-0.02,17
105/12/16,87000,86970,1.00,1.01,0.99,1.01,-0.04,6
105/12/19,520000,572440,1.03,1.16,1.03,1.05,+0.04,22
105/12/20,1299000,1253410,1.02,1.02,0.89,0.93,-0.12,32
105/12/21,353000,325420,0.92,0.94,0.89,0.92,-0.01,10
105/12/22,160000,134800,0.86,0.86,0.81,0.84,-0.08,5
105/12/23,96000,78500,0.83,0.84,0.80,0.80,-0.04,5
