105/08/24,599000,493560,0.83,0.83,0.81,0.81,-0.04,10
105/08/25,417000,362370,0.83,0.89,0.83,0.87,+0.06,10
105/08/26,1358000,1153950,0.87,0.87,0.82,0.82,-0.05,15
105/08/29,687000,582700,0.81,0.86,0.80,0.86,+0.04,13
105/08/30,680000,575780,0.86,0.86,0.83,0.86,0.00,8
105/08/31,1102000,972690,0.86,0.90,0.86,0.89,+0.03,14
105/09/01,1159000,1019210,0.89,0.89,0.86,0.86,-0.03,27
105/09/02,716000,629600,0.90,0.90,0.86,0.87,+0.01,7
105/09/05,840000,724710,0.88,0.89,0.85,0.85,-0.02,15
105/09/06,1170000,995480,0.88,0.88,0.82,0.84,-0.01,17
105/09/07,2327000,2169240,0.87,1.04,0.87,1.04,+0.20,36
105/09/08,2273000,2425710,1.07,1.12,1.02,1.07,+0.03,51
105/09/09,1079000,1197580,1.12,1.15,1.07,1.11,+0.04,22
105/09/10,805000,868790,1.06,1.10,1.05,1.09,-0.02,15
105/09/12,524000,597810,1.15,1.15,1.14,1.14,+0.05,8
105/09/13,120000,133600,1.09,1.13,1.09,1.13,-0.01,4
105/09/14,170000,193850,1.15,1.15,1.12,1.12,-0.01,9
105/09/19,25000,28300,1.14,1.14,1.13,1.13,+0.01,2
105/09/20,110000,152350,1.39,1.39,1.38,1.39,+0.26,7
105/09/21,46000,69250,1.51,1.51,1.45,1.45,+0.06,4
105/09/22,0,0,---,---,---,---,---,0
105/09/23,10000,14250,1.43,1.43,1.42,1.42,-0.03,2
105/09/26,13000,17020,1.34,1.34,1.30,1.30,-0.12,2
105/09/29,10000,13200,1.32,1.32,1.32,1.32,+0.02,1
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,5000,6100,1.22,1.22,1.22,1.22,-0.10,1
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,25000,34400,1.33,1.42,1.33,1.42,+0.10,3
105/10/11,59000,75140,1.34,1.34,1.18,1.30,-0.12,3
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,216000,228960,1.05,1.07,1.05,1.07,+0.04,4
105/10/18,216000,244410,1.11,1.15,1.11,1.12,+0.05,3
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,20000,18600,0.93,0.93,0.93,0.93,-0.06,1
105/11/01,663000,780040,1.10,1.28,1.10,1.19,+0.26,29
105/11/02,628000,712320,1.10,1.18,1.08,1.18,-0.01,20
105/11/03,0,0,---,---,---,---,---,0
105/11/04,2000,2300,1.15,1.15,1.15,1.15,+0.04,1
105/11/07,0,0,---,---,---,---,---,0
105/11/08,30000,31800,1.06,1.06,1.06,1.06,-0.10,2
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,298000,296740,0.97,1.05,0.97,1.05,+0.13,12
105/11/16,328000,310530,0.98,1.00,0.85,0.85,-0.20,9
105/11/17,30000,23400,0.78,0.78,0.78,0.78,-0.07,1
105/11/18,0,0,---,---,---,---,---,0
105/11/21,6000,5040,0.84,0.84,0.84,0.84,0.00,1
105/11/22,0,0,---,---,---,---,---,0
105/11/23,46000,40020,0.87,0.87,0.87,0.87,+0.01,2
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,70000,54500,0.77,0.80,0.77,0.80,-0.01,2
105/11/30,70000,58100,0.83,0.83,0.83,0.83,+0.03,1
105/12/01,128000,104960,0.82,0.82,0.82,0.82,-0.01,1
105/12/02,128000,94720,0.74,0.74,0.74,0.74,-0.08,1
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
