105/08/24,50000,20500,0.41,0.41,0.41,0.41,-0.01,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,461000,215770,0.44,0.51,0.44,0.50,+0.08,8
105/08/29,614000,293180,0.46,0.53,0.46,0.50,0.00,10
105/08/30,215000,102760,0.47,0.49,0.46,0.49,-0.01,6
105/08/31,75000,33500,0.44,0.45,0.44,0.45,-0.04,2
105/09/01,254000,121930,0.47,0.53,0.47,0.53,+0.08,7
105/09/02,434000,218160,0.48,0.52,0.48,0.51,-0.02,5
105/09/05,391000,195920,0.49,0.52,0.49,0.52,+0.01,3
105/09/06,221000,112350,0.50,0.55,0.50,0.55,+0.03,4
105/09/07,99000,56430,0.57,0.57,0.57,0.57,+0.02,5
105/09/08,109000,56780,0.52,0.53,0.52,0.53,-0.04,3
105/09/09,106000,58300,0.55,0.55,0.55,0.55,+0.02,3
105/09/10,94000,45380,0.49,0.49,0.47,0.47,-0.08,2
105/09/12,19000,9190,0.48,0.49,0.48,0.49,+0.02,2
105/09/13,31000,13880,0.46,0.46,0.44,0.44,-0.05,2
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,406000,193540,0.47,0.49,0.47,0.49,+0.05,5
105/09/21,400000,184990,0.46,0.47,0.46,0.47,-0.02,5
105/09/22,3000,1380,0.46,0.46,0.46,0.46,-0.01,1
105/09/23,22000,10660,0.45,0.49,0.45,0.49,+0.03,2
105/09/26,19000,8930,0.47,0.47,0.47,0.47,-0.02,1
105/09/29,123000,62430,0.49,0.51,0.49,0.51,+0.04,4
105/09/30,129000,63210,0.49,0.49,0.49,0.49,-0.02,3
105/10/03,166000,86320,0.52,0.52,0.52,0.52,+0.03,7
105/10/04,186000,85900,0.46,0.47,0.45,0.45,-0.07,6
105/10/05,20000,9400,0.47,0.47,0.47,0.47,+0.02,2
105/10/06,0,0,---,---,---,---,---,0
105/10/07,21000,9870,0.47,0.47,0.47,0.47,0.00,2
105/10/11,271000,128250,0.45,0.50,0.40,0.40,-0.07,11
105/10/12,180000,70200,0.39,0.39,0.39,0.39,-0.01,4
105/10/13,120000,44100,0.38,0.38,0.33,0.33,-0.06,3
105/10/14,0,0,---,---,---,---,---,0
105/10/17,150000,42000,0.28,0.28,0.28,0.28,0.00,2
105/10/18,150000,42000,0.28,0.28,0.28,0.28,0.00,1
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,150000,33000,0.23,0.23,0.20,0.20,-0.06,2
105/10/25,200000,33000,0.17,0.17,0.16,0.16,-0.04,2
105/10/26,200000,34000,0.17,0.17,0.17,0.17,+0.01,1
105/10/27,400000,55000,0.14,0.14,0.13,0.14,-0.03,3
105/10/28,0,0,---,---,---,---,---,0
105/10/31,200000,24000,0.12,0.12,0.12,0.12,-0.01,2
105/11/01,100000,11000,0.11,0.11,0.11,0.11,-0.01,1
105/11/02,10000,600,0.06,0.06,0.06,0.06,-0.05,1
105/11/03,0,0,---,---,---,---,---,0
