105/08/24,0,0,---,---,---,---,---,0
105/11/23,584000,1037640,1.72,1.85,1.68,1.72,+0.12,35
105/11/24,852000,1572270,1.62,2.26,1.62,2.03,+0.31,48
105/11/25,345000,711990,2.26,2.26,1.90,1.90,-0.13,26
105/11/28,481000,1077030,2.12,2.59,2.10,2.38,+0.48,26
105/11/29,157000,354270,2.19,2.34,2.17,2.27,-0.11,9
105/11/30,20000,44000,2.16,2.24,2.16,2.24,-0.03,2
105/12/01,32000,74040,2.40,2.48,2.24,2.24,0.00,5
105/12/02,12000,23130,1.94,2.09,1.88,2.09,-0.15,3
105/12/05,121000,243820,2.02,2.02,1.99,1.99,-0.10,2
105/12/06,0,0,---,---,---,---,---,0
105/12/07,190000,364780,2.15,2.15,1.86,1.86,-0.14,3
105/12/08,5000,8850,1.77,1.77,1.77,1.77,-0.09,1
105/12/09,75000,132000,1.76,1.76,1.76,1.76,-0.01,1
105/12/12,80000,148250,1.85,1.90,1.85,1.90,+0.14,2
105/12/13,253000,399590,1.70,1.70,1.50,1.52,-0.38,7
105/12/14,32000,48860,1.55,1.55,1.50,1.53,+0.01,4
105/12/15,30000,45900,1.47,1.56,1.47,1.56,+0.03,2
105/12/16,68000,106020,1.54,1.64,1.54,1.64,+0.08,3
105/12/19,105000,184760,1.74,1.83,1.74,1.76,+0.12,6
105/12/20,1000,1840,1.84,1.84,1.84,1.84,+0.08,1
105/12/21,1000,1700,1.70,1.70,1.70,1.70,-0.14,1
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,15000,20700,1.38,1.38,1.38,1.38,0.00,1
105/12/29,5000,6700,1.34,1.34,1.34,1.34,-0.04,1
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
