105/08/24,21000,2520,0.12,0.12,0.12,0.12,-0.05,2
105/08/25,10000,1800,0.18,0.18,0.18,0.18,+0.06,1
105/08/26,11000,1410,0.13,0.13,0.11,0.11,-0.07,2
105/08/29,120000,9600,0.09,0.09,0.07,0.07,-0.04,9
105/08/30,186000,12180,0.07,0.08,0.06,0.07,0.00,20
105/08/31,0,0,---,---,---,---,---,0
105/09/01,90000,1800,0.02,0.02,0.02,0.02,-0.05,2
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,40000,2200,0.05,0.07,0.05,0.05,+0.03,4
105/09/09,30000,900,0.02,0.04,0.02,0.02,-0.03,4
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
