105/10/24,0,0,---,---,---,---,---,0
105/10/25,15000,13050,0.87,0.87,0.87,0.87,+0.01,1
105/10/26,550000,490100,0.88,0.91,0.88,0.88,+0.01,8
105/10/27,515000,449440,0.87,0.88,0.85,0.85,-0.03,5
105/10/28,0,0,---,---,---,---,---,0
105/10/31,20000,15400,0.77,0.77,0.77,0.77,-0.05,1
105/11/01,0,0,---,---,---,---,---,0
105/11/02,313000,229560,0.73,0.74,0.73,0.74,-0.03,2
105/11/03,313000,222230,0.71,0.71,0.71,0.71,-0.03,2
105/11/04,0,0,---,---,---,---,---,0
105/11/07,1850000,1242000,0.67,0.68,0.67,0.68,+0.06,10
105/11/08,2065000,1453490,0.71,0.71,0.70,0.71,+0.03,14
105/11/09,210000,136300,0.65,0.65,0.63,0.63,-0.08,3
105/11/10,0,0,---,---,---,---,---,0
105/11/11,40000,25200,0.63,0.63,0.63,0.63,-0.03,1
105/11/14,25000,16500,0.66,0.66,0.66,0.66,+0.03,2
105/11/15,50000,31900,0.64,0.64,0.63,0.63,-0.03,2
105/11/16,20000,13200,0.66,0.66,0.66,0.66,+0.03,1
105/11/17,207000,133360,0.60,0.66,0.60,0.66,0.00,6
105/11/18,610000,419300,0.66,0.73,0.64,0.73,+0.07,25
105/11/21,442000,332520,0.74,0.77,0.74,0.75,+0.02,13
105/11/22,125000,88080,0.72,0.72,0.70,0.70,-0.05,5
105/11/23,224000,161200,0.72,0.72,0.70,0.70,0.00,3
105/11/24,264000,176440,0.67,0.67,0.66,0.66,-0.04,3
105/11/25,13000,8580,0.66,0.66,0.66,0.66,0.00,1
105/11/28,250000,160000,0.64,0.64,0.64,0.64,-0.02,1
105/11/29,80000,52900,0.65,0.68,0.65,0.68,+0.04,5
105/11/30,217000,151690,0.68,0.70,0.68,0.69,+0.01,8
105/12/01,1000,690,0.69,0.69,0.69,0.69,0.00,1
105/12/02,26000,17420,0.67,0.67,0.67,0.67,-0.02,3
105/12/05,1411000,1118540,0.68,0.86,0.68,0.84,+0.17,65
105/12/06,1282000,1069490,0.83,0.89,0.82,0.85,+0.01,43
105/12/07,1006000,808920,0.82,0.82,0.78,0.79,-0.06,33
105/12/08,613000,499680,0.79,0.82,0.79,0.79,0.00,19
105/12/09,444000,353110,0.79,0.83,0.79,0.80,+0.01,17
105/12/12,336000,263120,0.80,0.80,0.73,0.73,-0.07,8
105/12/13,415000,295950,0.71,0.72,0.71,0.72,-0.01,11
105/12/14,235000,169050,0.73,0.73,0.71,0.71,-0.01,5
105/12/15,60000,45000,0.74,0.76,0.74,0.76,+0.05,5
105/12/16,160000,118900,0.73,0.75,0.73,0.74,-0.02,4
105/12/19,430000,309900,0.74,0.74,0.72,0.72,-0.02,8
105/12/20,152000,110980,0.73,0.74,0.72,0.72,0.00,4
105/12/21,542000,404840,0.74,0.75,0.72,0.73,+0.01,13
