105/08/24,598000,278700,0.45,0.48,0.45,0.47,+0.14,8
105/08/25,50000,21000,0.42,0.42,0.42,0.42,-0.05,4
105/08/26,245000,105200,0.43,0.46,0.42,0.42,0.00,5
105/08/29,295000,127900,0.42,0.44,0.42,0.44,+0.02,4
105/08/30,100000,42000,0.42,0.42,0.42,0.42,-0.02,1
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,100000,23000,0.23,0.23,0.23,0.23,0.00,1
