105/12/05,0,0,---,---,---,---,---,0
105/12/06,725000,892800,1.16,1.34,1.16,1.20,+0.14,10
105/12/07,32000,38820,1.19,1.24,1.19,1.23,+0.03,4
105/12/08,526000,688050,1.31,1.33,1.29,1.29,+0.06,8
105/12/09,22000,27140,1.24,1.24,1.23,1.23,-0.06,3
105/12/12,210000,248950,1.20,1.20,1.17,1.17,-0.06,4
105/12/13,31000,37200,1.20,1.20,1.20,1.20,+0.03,1
105/12/14,17000,21250,1.25,1.25,1.25,1.25,+0.05,1
105/12/15,65000,78610,1.22,1.22,1.20,1.20,-0.05,4
105/12/16,100000,118400,1.20,1.20,1.18,1.18,-0.02,5
105/12/19,32000,36160,1.13,1.13,1.13,1.13,-0.05,2
105/12/20,100000,135000,1.35,1.35,1.35,1.35,+0.22,1
105/12/21,424000,624520,1.45,1.50,1.45,1.48,+0.13,8
105/12/22,832000,1209090,1.50,1.50,1.41,1.45,-0.03,17
