105/11/23,0,0,---,---,---,---,---,0
105/11/24,730000,775840,1.06,1.07,1.06,1.06,-0.06,15
105/11/25,518000,549130,1.04,1.08,1.01,1.07,+0.01,15
105/11/28,1237000,1334670,1.09,1.10,1.05,1.10,+0.03,18
105/11/29,449000,536980,1.20,1.21,1.15,1.16,+0.06,10
105/11/30,381000,429110,1.10,1.16,1.10,1.15,-0.01,9
105/12/01,45000,52400,1.18,1.18,1.14,1.14,-0.01,5
105/12/02,132000,121390,1.04,1.04,0.82,0.82,-0.32,15
105/12/05,1352000,1192790,0.75,0.97,0.75,0.97,+0.15,42
105/12/06,1202000,1163290,0.99,0.99,0.93,0.94,-0.03,36
105/12/07,1018000,833770,0.91,0.91,0.80,0.81,-0.13,27
105/12/08,2476000,1910450,0.84,0.84,0.72,0.72,-0.09,60
105/12/09,2901000,2106190,0.74,0.76,0.70,0.70,-0.02,95
105/12/12,2390000,1795450,0.73,0.79,0.72,0.72,+0.02,69
105/12/13,2718000,1993470,0.72,0.76,0.70,0.76,+0.04,60
105/12/14,2952000,2387490,0.77,0.87,0.77,0.85,+0.09,68
105/12/15,4291000,4223370,0.85,1.12,0.85,1.04,+0.19,115
105/12/16,3219000,3466640,1.06,1.15,0.98,1.00,-0.04,96
105/12/19,260000,253730,0.99,1.03,0.96,0.97,-0.03,12
105/12/20,1244000,1321980,1.02,1.12,0.98,0.99,+0.02,49
105/12/21,1024000,942900,0.98,0.98,0.87,0.89,-0.10,34
105/12/22,782000,695810,0.88,0.92,0.85,0.89,0.00,16
105/12/23,578000,514030,0.89,0.93,0.80,0.81,-0.08,24
105/12/26,253000,203800,0.81,0.83,0.78,0.82,+0.01,13
105/12/27,95000,80910,0.82,0.86,0.82,0.83,+0.01,4
105/12/28,823000,812950,0.94,1.06,0.94,0.96,+0.13,42
105/12/29,769000,738540,0.97,0.98,0.95,0.97,+0.01,16
105/12/30,1706000,1773170,0.98,1.09,0.98,1.07,+0.10,47
106/01/03,488000,488010,1.02,1.04,0.96,1.02,-0.05,32
106/01/04,206000,215210,1.02,1.06,1.02,1.05,+0.03,11
106/01/05,682000,745540,1.04,1.13,1.02,1.12,+0.07,15
106/01/06,1041000,1183030,1.12,1.17,1.07,1.08,-0.04,24
106/01/09,261000,259730,0.99,1.01,0.96,1.00,-0.08,9
106/01/10,136000,139460,1.00,1.08,1.00,1.08,+0.08,13
106/01/11,77000,78040,1.09,1.09,0.97,0.97,-0.11,8
