105/08/24,1115012,10578434,9.43,9.53,9.43,9.51,0.08,242
105/08/25,2086488,19940355,9.52,9.59,9.51,9.54,0.03,317
105/08/26,1017289,9696208,9.52,9.55,9.50,9.51,-0.03,111
105/08/29,2882100,27684729,9.54,9.65,9.54,9.59,0.08,297
105/08/30,2404000,22931060,9.59,9.60,9.52,9.53,-0.06,196
105/08/31,623000,5935680,9.53,9.58,9.50,9.50,-0.03,148
105/09/01,769000,7329050,9.51,9.55,9.51,9.53,0.03,127
105/09/02,337000,3214470,9.59,9.59,9.51,9.54,0.01,49
105/09/05,1177000,11136520,9.52,9.52,9.44,9.45,-0.09,128
105/09/06,374000,3536730,9.49,9.50,9.43,9.45,,65
105/09/07,1575000,14799890,9.41,9.45,9.38,9.39,-0.06,137
105/09/08,344000,3238140,9.39,9.42,9.39,9.40,0.01,39
105/09/09,664000,6261230,9.43,9.45,9.41,9.44,0.04,54
105/09/10,1771000,17021760,9.53,9.66,9.51,9.65,0.21,344
105/09/12,2689000,26068890,9.65,9.75,9.62,9.74,0.09,419
105/09/13,1403000,13602750,9.67,9.72,9.66,9.72,-0.02,141
105/09/14,1623000,15820770,9.75,9.78,9.72,9.75,0.03,227
105/09/19,1738000,16822290,9.75,9.75,9.65,9.65,-0.10,99
105/09/20,809000,7792250,9.61,9.68,9.60,9.66,0.01,50
105/09/21,765000,7402830,9.66,9.70,9.65,9.67,0.01,70
105/09/22,1393100,13334840,9.63,9.63,9.54,9.59,-0.08,121
105/09/23,190000,1824460,9.59,9.63,9.58,9.62,0.03,39
105/09/26,529111,5114053,9.60,9.69,9.60,9.67,0.05,123
105/09/29,981000,9484590,9.67,9.70,9.63,9.66,-0.01,95
105/09/30,317000,3072150,9.70,9.72,9.67,9.69,0.03,74
105/10/03,166000,1607070,9.69,9.69,9.66,9.69,,30
105/10/04,263000,2549590,9.69,9.70,9.68,9.69,,47
105/10/05,63000,609220,9.70,9.70,9.66,9.66,-0.03,31
105/10/06,332000,3201020,9.69,9.69,9.62,9.64,-0.02,40
105/10/07,284000,2734350,9.62,9.66,9.60,9.60,-0.04,43
105/10/11,415000,3977330,9.59,9.61,9.55,9.61,0.01,92
105/10/12,800000,7702990,9.63,9.65,9.61,9.63,0.02,54
105/10/13,823000,7948120,9.66,9.68,9.62,9.67,0.04,68
105/10/14,887000,8584610,9.67,9.69,9.66,9.67,,58
105/10/17,518130,4988226,9.56,9.65,9.56,9.65,-0.02,51
105/10/18,591000,5718900,9.68,9.70,9.63,9.63,-0.02,74
105/10/19,1525000,14525010,9.54,9.55,9.50,9.55,-0.08,187
105/10/20,540000,5149090,9.51,9.55,9.51,9.54,-0.01,53
105/10/21,1110000,10578640,9.52,9.57,9.48,9.56,0.02,106
105/10/24,2262000,21312580,9.51,9.52,9.35,9.37,-0.19,450
