105/12/02,0,0,---,---,---,---,---,0
105/12/05,50000,30000,0.60,0.60,0.60,0.60,-0.07,1
105/12/06,83000,50730,0.61,0.62,0.61,0.62,+0.02,3
105/12/07,123000,74430,0.61,0.61,0.60,0.60,-0.02,3
105/12/08,111000,70130,0.63,0.64,0.63,0.64,+0.04,4
105/12/09,67000,41420,0.62,0.62,0.60,0.60,-0.04,2
105/12/12,37000,22020,0.60,0.60,0.54,0.54,-0.06,2
105/12/13,133000,65850,0.51,0.51,0.49,0.49,-0.05,3
105/12/14,145000,67720,0.47,0.47,0.46,0.46,-0.03,4
105/12/15,173000,79750,0.45,0.48,0.43,0.48,+0.02,6
105/12/16,93000,46500,0.50,0.50,0.50,0.50,+0.02,3
