105/10/18,0,0,---,---,---,---,---,0
105/10/19,4000,2960,0.74,0.74,0.74,0.74,+0.04,1
105/10/20,4000,2760,0.69,0.69,0.69,0.69,-0.05,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,86000,63680,0.73,0.75,0.73,0.74,+0.03,3
105/10/26,90000,64840,0.72,0.73,0.72,0.73,-0.01,5
105/10/27,282000,214400,0.74,0.83,0.74,0.82,+0.09,13
105/10/28,417000,354260,0.83,0.88,0.82,0.84,+0.02,24
105/10/31,9000,7220,0.81,0.81,0.80,0.80,-0.04,2
105/11/01,10000,8400,0.84,0.84,0.84,0.84,+0.04,1
105/11/02,56000,42640,0.78,0.78,0.76,0.77,-0.07,4
105/11/03,347000,292640,0.84,0.86,0.83,0.85,+0.08,22
105/11/04,439000,370520,0.86,0.87,0.82,0.83,-0.02,23
105/11/07,182000,154470,0.85,0.86,0.84,0.84,+0.01,9
105/11/08,190000,152500,0.82,0.82,0.79,0.81,-0.03,6
105/11/09,10000,6700,0.67,0.67,0.67,0.67,-0.14,1
105/11/10,121000,85010,0.70,0.73,0.70,0.73,+0.06,8
105/11/11,110000,73670,0.68,0.68,0.66,0.66,-0.07,5
105/11/14,20000,12600,0.63,0.63,0.63,0.63,-0.03,2
105/11/15,0,0,---,---,---,---,---,0
105/11/16,37000,27100,0.70,0.74,0.70,0.73,+0.09,4
105/11/17,472000,397710,0.79,1.02,0.79,1.00,+0.27,20
105/11/18,1412000,1483730,1.00,1.10,0.98,1.06,+0.06,62
105/11/21,1250000,1336870,1.04,1.14,1.00,1.13,+0.07,68
105/11/22,944000,1135560,1.18,1.23,1.18,1.20,+0.07,45
105/11/23,660000,773130,1.15,1.21,1.12,1.19,-0.01,25
105/11/24,1334000,1661090,1.19,1.29,1.19,1.25,+0.06,52
105/11/25,848000,1051880,1.26,1.26,1.16,1.20,-0.05,30
105/11/28,58000,67280,1.16,1.16,1.16,1.16,-0.04,4
105/11/29,3000,3540,1.18,1.18,1.18,1.18,+0.02,1
105/11/30,718000,980180,1.23,1.45,1.23,1.41,+0.23,49
105/12/01,590000,781390,1.34,1.35,1.28,1.33,-0.08,40
105/12/02,117000,159440,1.29,1.44,1.28,1.43,+0.10,16
105/12/05,63000,88850,1.43,1.43,1.38,1.41,-0.02,9
105/12/06,6000,8470,1.41,1.42,1.41,1.42,+0.01,2
105/12/07,47000,63080,1.43,1.43,1.29,1.30,-0.12,8
105/12/08,1000,1300,1.30,1.30,1.30,1.30,0.00,1
105/12/09,12000,16340,1.37,1.37,1.32,1.32,+0.02,3
105/12/12,7000,8610,1.30,1.30,1.15,1.19,-0.13,5
105/12/13,28000,34400,1.26,1.26,1.20,1.22,+0.03,7
105/12/14,7000,8610,1.23,1.23,1.23,1.23,+0.01,1
105/12/15,15000,18200,1.20,1.22,1.20,1.22,-0.01,2
105/12/16,34000,46960,1.37,1.40,1.37,1.38,+0.16,6
105/12/19,65000,80320,1.23,1.28,1.21,1.21,-0.17,5
105/12/20,0,0,---,---,---,---,---,0
105/12/21,10000,11700,1.17,1.17,1.17,1.17,-0.01,1
105/12/22,6000,6780,1.13,1.13,1.13,1.13,-0.04,1
105/12/23,6000,6660,1.11,1.11,1.11,1.11,-0.02,2
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,1000,1090,1.09,1.09,1.09,1.09,+0.05,1
105/12/29,53000,60410,1.07,1.18,1.07,1.18,+0.09,6
105/12/30,50000,57500,1.15,1.18,1.14,1.18,0.00,3
106/01/03,40000,48900,1.24,1.24,1.21,1.22,+0.04,4
106/01/04,135000,178950,1.23,1.41,1.23,1.33,+0.11,16
106/01/05,90000,116110,1.31,1.31,1.26,1.28,-0.05,4
106/01/06,107000,162350,1.54,1.63,1.41,1.41,+0.13,13
106/01/09,51000,69790,1.41,1.41,1.31,1.31,-0.10,8
106/01/10,11000,14410,1.31,1.31,1.31,1.31,0.00,1
106/01/11,0,0,---,---,---,---,---,0
106/01/12,156000,207860,1.31,1.37,1.27,1.27,+0.01,17
106/01/13,136000,173790,1.26,1.29,1.24,1.29,+0.02,7
106/01/16,40000,46150,1.17,1.17,1.14,1.14,-0.15,4
106/01/17,10000,11400,1.14,1.14,1.14,1.14,0.00,1
106/01/18,112000,132880,1.16,1.21,1.16,1.19,+0.05,12
106/01/19,172000,197500,1.12,1.18,1.12,1.15,-0.04,15
106/01/20,120000,150970,1.18,1.32,1.18,1.27,+0.12,11
106/01/23,212000,281870,1.28,1.34,1.28,1.34,+0.07,8
106/01/24,65000,89480,1.41,1.41,1.36,1.36,+0.02,5
106/02/02,4000,5600,1.40,1.40,1.40,1.40,+0.04,1
