105/08/24,1565000,237470,0.18,0.18,0.14,0.15,-0.05,21
105/08/25,2398000,420450,0.15,0.26,0.13,0.22,+0.07,50
105/08/26,1178000,196480,0.15,0.18,0.15,0.16,-0.06,41
105/08/29,250000,27000,0.11,0.12,0.10,0.12,-0.04,21
105/08/30,155000,16050,0.12,0.12,0.09,0.09,-0.03,10
105/08/31,110000,3700,0.04,0.04,0.03,0.03,-0.06,5
105/09/01,140000,4200,0.03,0.03,0.03,0.03,0.00,6
105/09/02,190000,6600,0.03,0.04,0.03,0.04,+0.01,4
105/09/05,62000,3150,0.05,0.09,0.05,0.09,+0.05,7
105/09/06,363000,13700,0.09,0.09,0.03,0.06,-0.03,11
105/09/07,350000,10700,0.03,0.04,0.03,0.03,-0.03,11
105/09/08,2539000,312720,0.05,0.15,0.05,0.15,+0.12,251
105/09/09,1339000,179920,0.15,0.17,0.07,0.14,-0.01,45
105/09/10,474000,35800,0.05,0.08,0.05,0.07,-0.07,15
105/09/12,122000,6200,0.05,0.06,0.05,0.06,-0.01,7
105/09/13,0,0,---,---,---,---,---,0
105/09/14,15000,700,0.04,0.06,0.04,0.06,0.00,2
105/09/19,31000,1960,0.06,0.07,0.06,0.07,+0.01,3
105/09/20,61000,2470,0.07,0.07,0.03,0.07,0.00,4
105/09/21,181000,4280,0.03,0.06,0.02,0.06,-0.01,7
105/09/22,124000,3360,0.03,0.03,0.02,0.03,-0.03,5
105/09/23,46000,1510,0.01,0.06,0.01,0.06,+0.03,4
105/09/26,0,0,---,---,---,---,---,0
105/09/29,116000,1170,0.01,0.02,0.01,0.02,-0.01,5
105/09/30,125000,1300,0.01,0.02,0.01,0.02,0.00,4
105/10/03,307000,3070,0.01,0.01,0.01,0.01,-0.01,9
105/10/04,335000,3350,0.01,0.01,0.01,0.01,0.00,3
105/10/05,2000,40,0.02,0.02,0.02,0.02,+0.01,1
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
