105/08/24,75000,136740,1.79,1.87,1.79,1.86,0.05,7
105/08/25,309000,533210,1.80,1.80,1.66,1.67,-0.19,20
105/08/26,175000,286870,1.67,1.67,1.61,1.61,-0.06,14
105/08/29,437000,760060,1.68,1.85,1.68,1.68,0.07,27
105/08/30,335000,543800,1.63,1.68,1.60,1.68,,11
105/08/31,390000,678750,1.70,1.82,1.69,1.78,0.10,21
105/09/01,517000,980380,1.86,1.97,1.83,1.86,0.08,25
105/09/02,452000,848990,1.80,1.93,1.80,1.88,0.02,29
105/09/05,367000,603070,1.67,1.67,1.62,1.62,-0.26,35
105/09/06,513000,754920,1.58,1.59,1.44,1.46,-0.16,25
105/09/07,801000,1047810,1.44,1.44,1.22,1.23,-0.23,30
105/09/08,431000,536020,1.27,1.28,1.23,1.24,0.01,9
105/09/09,561000,808590,1.44,1.48,1.41,1.44,0.20,26
105/09/10,552000,978730,1.70,1.81,1.70,1.74,0.30,29
105/09/12,703000,1290670,1.80,1.88,1.80,1.88,0.14,22
105/09/13,622000,1157360,1.81,2.04,1.79,1.92,0.04,34
105/09/14,471000,908120,2.06,2.06,1.85,1.97,0.05,33
105/09/19,687000,1072940,1.73,1.73,1.41,1.41,-0.56,60
105/09/20,161000,226030,1.40,1.45,1.37,1.41,,10
105/09/21,391000,533400,1.41,1.43,1.31,1.32,-0.09,26
105/09/22,600000,731410,1.23,1.30,1.13,1.25,-0.07,26
105/09/23,657000,766680,1.24,1.24,1.13,1.13,-0.12,33
105/09/26,545000,695610,1.26,1.31,1.24,1.31,0.18,23
105/09/29,788000,875080,1.20,1.20,1.02,1.07,-0.24,48
105/09/30,548000,701690,1.22,1.32,1.21,1.27,0.20,23
105/10/03,640000,765160,1.27,1.27,1.15,1.22,-0.05,24
105/10/04,556000,623240,1.17,1.18,1.10,1.11,-0.11,47
105/10/05,725000,799800,1.15,1.15,1.06,1.11,,31
105/10/06,367000,408120,1.08,1.16,1.07,1.08,-0.03,24
105/10/07,488000,526780,1.07,1.11,1.07,1.08,,13
105/10/11,1573000,1749210,1.04,1.27,0.92,1.21,0.13,45
105/10/12,1421000,1657840,1.21,1.22,1.03,1.03,-0.18,47
105/10/13,1290000,1494310,1.07,1.21,1.07,1.17,0.14,41
105/10/14,1064000,1289790,1.21,1.27,1.14,1.22,0.05,43
105/10/17,1088000,1419830,1.23,1.45,1.21,1.25,0.03,78
105/10/18,618000,731960,1.22,1.25,1.15,1.18,-0.07,47
105/10/19,2172000,2288560,1.16,1.16,1.02,1.06,-0.12,71
105/10/20,1168000,1168710,1.03,1.07,0.96,0.98,-0.08,51
105/10/21,3400000,3268910,0.95,1.04,0.91,0.98,,63
105/10/24,3974000,3728480,0.94,0.98,0.90,0.93,-0.05,62
105/10/25,3155000,2638490,0.89,0.90,0.75,0.77,-0.16,106
105/10/26,2408000,2070400,0.86,0.87,0.81,0.85,0.08,60
105/10/27,2253000,2064480,0.85,1.00,0.85,0.93,0.08,64
105/10/28,984000,941660,0.91,0.99,0.91,0.98,0.05,31
105/10/31,2451000,2626450,1.09,1.16,0.92,0.93,-0.05,115
105/11/01,858000,856930,1.03,1.06,0.94,0.96,0.03,29
105/11/02,2029000,2339600,1.11,1.20,1.07,1.20,0.24,85
105/11/03,1555000,1981280,1.21,1.34,1.21,1.33,0.13,58
105/11/04,1041000,1426760,1.38,1.40,1.33,1.38,0.05,36
105/11/07,927000,1085270,1.25,1.26,1.11,1.13,-0.25,45
105/11/08,914000,989220,1.05,1.17,1.05,1.05,-0.08,38
105/11/09,3166000,4051400,0.94,1.68,0.89,1.66,0.61,83
105/11/10,1943000,2229060,1.16,1.19,1.11,1.12,-0.54,36
105/11/11,1550000,2344270,1.44,1.59,1.42,1.58,0.46,46
105/11/14,572000,915510,1.58,1.71,1.51,1.59,0.01,26
105/11/15,436000,702750,1.62,1.65,1.56,1.60,0.01,20
105/11/16,548000,548590,1.29,1.55,0.06,1.54,-0.06,28
105/11/17,646000,1022540,1.53,1.64,1.53,1.56,0.02,20
105/11/18,243000,366200,1.57,1.60,1.46,1.48,-0.08,17
105/11/21,868000,1239210,1.47,1.49,1.40,1.41,-0.07,20
105/11/22,578000,697390,1.32,1.32,1.13,1.15,-0.26,32
105/11/23,315000,352930,1.13,1.15,1.08,1.10,-0.05,21
