105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
105/08/26,105000,110250,1.05,1.05,1.05,1.05,+0.04,1
105/08/29,139000,143130,1.01,1.11,1.01,1.11,+0.06,7
105/08/30,328000,359330,1.05,1.12,1.05,1.12,+0.01,6
105/08/31,410000,426790,1.06,1.06,1.02,1.02,-0.10,8
105/09/01,211000,209420,1.02,1.02,0.97,0.97,-0.05,3
105/09/02,1762000,2048960,1.07,1.35,1.07,1.29,+0.32,32
105/09/05,1731000,2215080,1.35,1.35,1.19,1.23,-0.06,20
105/09/06,233000,291660,1.28,1.29,1.18,1.29,+0.06,12
105/09/07,960000,1426240,1.39,1.57,1.37,1.37,+0.08,29
105/09/08,628000,806100,1.30,1.36,1.25,1.30,-0.07,13
105/09/09,80000,99960,1.25,1.27,1.22,1.25,-0.05,7
105/09/10,140000,154700,1.15,1.15,1.10,1.12,-0.13,4
105/09/12,581000,799670,1.28,1.43,1.18,1.18,+0.06,15
105/09/13,576000,681530,1.18,1.21,1.10,1.15,-0.03,41
105/09/14,10000,11300,1.13,1.13,1.13,1.13,-0.02,1
105/09/19,60000,77050,1.31,1.31,1.24,1.29,+0.16,6
105/09/20,45000,55350,1.22,1.25,1.22,1.25,-0.04,4
105/09/21,0,0,---,---,---,---,---,0
105/09/22,394000,521170,1.28,1.40,1.27,1.36,+0.16,23
105/09/23,1895000,3275270,1.60,1.95,1.52,1.88,+0.52,51
105/09/26,1911000,3635430,1.88,2.08,1.77,1.89,+0.01,61
105/09/29,235000,460720,2.08,2.08,1.70,1.74,-0.15,21
105/09/30,1261000,2265380,1.81,1.93,1.65,1.76,+0.02,33
105/10/03,786000,1389540,1.79,1.79,1.69,1.69,-0.07,11
105/10/04,1736000,3478890,1.88,2.12,1.87,1.89,+0.20,43
105/10/05,303000,561980,1.89,1.89,1.73,1.83,-0.06,13
105/10/06,116000,233470,1.90,2.06,1.85,1.90,+0.07,14
105/10/07,768000,1444950,1.92,1.92,1.80,1.82,-0.08,12
105/10/11,440000,831310,1.98,2.08,1.56,1.82,0.00,25
105/10/12,135000,234540,1.74,1.77,1.67,1.77,-0.05,10
105/10/13,265000,474790,1.76,1.90,1.71,1.71,-0.06,12
105/10/14,310000,424740,1.61,1.61,1.30,1.33,-0.38,18
105/10/17,80000,103090,1.32,1.41,1.22,1.39,+0.06,9
105/10/18,21000,27540,1.34,1.34,1.31,1.31,-0.08,2
105/10/19,37000,46820,1.34,1.41,1.17,1.41,+0.10,7
105/10/20,677000,1093290,1.54,1.70,1.53,1.54,+0.13,18
105/10/21,671000,1058310,1.58,1.61,1.53,1.53,-0.01,13
105/10/24,39000,60840,1.56,1.56,1.56,1.56,+0.03,1
105/10/25,375000,551250,1.47,1.47,1.47,1.47,-0.09,4
105/10/26,52000,75960,1.51,1.51,1.45,1.45,-0.02,3
105/10/27,35000,49810,1.40,1.45,1.40,1.43,-0.02,6
105/10/28,133000,187010,1.42,1.42,1.37,1.37,-0.06,5
105/10/31,126000,153800,1.16,1.26,1.16,1.26,-0.11,3
105/11/01,77000,98770,1.25,1.29,1.25,1.29,+0.03,5
105/11/02,21000,22970,1.17,1.17,1.09,1.09,-0.20,2
105/11/03,96000,118270,1.17,1.31,1.15,1.18,+0.09,9
105/11/04,55000,63250,1.15,1.15,1.15,1.15,-0.03,7
105/11/07,60000,69600,1.16,1.16,1.16,1.16,+0.01,2
105/11/08,91000,123570,1.35,1.40,1.34,1.38,+0.22,10
105/11/09,451000,419180,1.27,1.29,0.84,0.87,-0.51,15
105/11/10,54000,63300,1.17,1.20,1.17,1.17,+0.30,4
105/11/11,15000,16750,1.17,1.17,1.01,1.01,-0.16,3
105/11/14,32000,31340,0.92,1.01,0.92,1.01,0.00,4
105/11/15,10000,9900,0.99,0.99,0.99,0.99,-0.02,1
105/11/16,11000,10010,0.91,0.91,0.91,0.91,-0.08,1
105/11/17,0,0,---,---,---,---,---,0
105/11/18,317000,347650,1.13,1.13,1.07,1.08,+0.19,8
105/11/21,135000,145420,1.05,1.15,1.05,1.08,0.00,7
105/11/22,477000,574110,1.20,1.26,1.10,1.14,+0.06,21
105/11/23,473000,598460,1.31,1.34,1.22,1.23,+0.09,16
105/11/24,595000,848790,1.13,1.70,1.13,1.53,+0.30,32
105/11/25,353000,550640,1.62,1.64,1.40,1.40,-0.13,18
105/11/28,204000,365340,1.58,1.97,1.58,1.81,+0.41,21
105/11/29,101000,168760,1.66,1.75,1.62,1.71,-0.10,11
105/11/30,37000,59940,1.62,1.62,1.62,1.62,-0.09,3
105/12/01,315000,538000,1.80,1.89,1.54,1.54,-0.08,15
105/12/02,184000,252070,1.34,1.42,1.34,1.42,-0.12,9
105/12/05,5000,6850,1.37,1.37,1.37,1.37,-0.05,1
105/12/06,64000,92400,1.47,1.47,1.40,1.40,+0.03,3
105/12/07,73000,90890,1.22,1.28,1.22,1.27,-0.13,3
105/12/08,115000,132500,1.19,1.19,1.14,1.14,-0.13,8
105/12/09,205000,244690,1.13,1.24,1.11,1.24,+0.10,12
105/12/12,301000,344240,1.20,1.21,1.09,1.09,-0.15,12
105/12/13,164000,169930,1.07,1.07,0.96,0.96,-0.13,7
105/12/14,164000,138660,0.87,0.87,0.84,0.84,-0.12,2
105/12/15,10000,9400,0.94,0.94,0.94,0.94,+0.10,1
105/12/16,569000,554960,1.00,1.02,0.96,1.02,+0.08,10
105/12/19,46000,51310,1.20,1.20,1.11,1.11,+0.09,4
105/12/20,23000,25480,1.13,1.13,1.07,1.07,-0.04,4
105/12/21,23000,21160,0.92,0.92,0.92,0.92,-0.15,2
105/12/22,33000,31000,0.88,0.96,0.88,0.93,+0.01,3
105/12/23,83000,76040,0.95,0.95,0.88,0.88,-0.05,7
