105/11/25,0,0,---,---,---,---,---,0
105/11/28,101000,89440,0.85,0.92,0.85,0.92,+0.07,3
105/11/29,114000,107340,0.94,0.95,0.92,0.92,0.00,4
105/11/30,41000,38130,0.93,0.93,0.93,0.93,+0.01,1
105/12/01,110000,100500,0.92,0.92,0.85,0.85,-0.08,2
105/12/02,110000,85600,0.78,0.78,0.76,0.76,-0.09,2
105/12/05,0,0,---,---,---,---,---,0
105/12/06,240000,207100,0.85,0.97,0.83,0.97,+0.23,9
105/12/07,320000,282740,0.91,0.91,0.83,0.89,-0.08,14
105/12/08,78000,67400,0.87,0.87,0.86,0.87,-0.02,7
105/12/09,83000,70300,0.85,0.85,0.83,0.85,-0.02,4
105/12/12,115000,92120,0.81,0.81,0.79,0.80,-0.05,7
