105/11/23,0,0,---,---,---,---,---,0
105/11/24,186000,303180,1.58,1.67,1.58,1.61,+0.12,4
105/11/25,201000,338560,1.71,1.71,1.60,1.60,-0.01,5
105/11/28,5000,7600,1.52,1.52,1.52,1.52,-0.08,1
105/11/29,711000,1114350,1.55,1.61,1.55,1.57,+0.05,11
105/11/30,708000,1071320,1.54,1.54,1.48,1.48,-0.09,5
105/12/01,0,0,---,---,---,---,---,0
105/12/02,100000,113000,1.13,1.13,1.13,1.13,-0.10,1
105/12/05,200000,228000,1.13,1.15,1.13,1.15,+0.02,2
105/12/06,225000,261500,1.16,1.22,1.16,1.16,+0.01,4
105/12/07,184000,206000,1.12,1.18,1.09,1.14,-0.02,8
105/12/08,858000,1211530,1.25,1.50,1.25,1.48,+0.34,29
105/12/09,751000,1073560,1.41,1.48,1.38,1.48,0.00,41
105/12/12,15000,22370,1.51,1.51,1.49,1.49,+0.01,3
105/12/13,305000,437780,1.45,1.50,1.42,1.43,-0.06,17
105/12/14,509000,862760,1.54,1.94,1.54,1.93,+0.50,21
105/12/15,482000,1073810,2.10,2.39,2.10,2.32,+0.39,23
105/12/16,509000,1201510,2.28,2.54,2.16,2.31,-0.01,14
