105/08/24,6000,1470,0.26,0.26,0.23,0.23,-0.04,2
105/08/25,78000,13170,0.19,0.19,0.16,0.17,-0.06,7
105/08/26,47000,4470,0.09,0.11,0.09,0.11,-0.06,4
105/08/29,25000,2850,0.12,0.12,0.11,0.11,0.00,3
105/08/30,40000,3200,0.08,0.08,0.08,0.08,-0.03,2
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
