105/08/30,0,0,---,---,---,---,---,0
105/08/31,15000,9600,0.64,0.64,0.64,0.64,-0.06,2
105/09/01,214000,143160,0.67,0.67,0.65,0.65,+0.01,4
105/09/02,229000,140670,0.63,0.63,0.53,0.53,-0.12,5
105/09/05,612000,324560,0.53,0.55,0.53,0.55,+0.02,7
105/09/06,1456000,765190,0.53,0.54,0.52,0.52,-0.03,9
105/09/07,1265000,581110,0.43,0.53,0.42,0.53,+0.01,20
105/09/08,1171000,672670,0.53,0.59,0.53,0.57,+0.04,23
105/09/09,785000,436810,0.56,0.56,0.54,0.55,-0.02,10
105/09/10,554000,282340,0.50,0.53,0.50,0.51,-0.04,16
105/09/12,736000,396360,0.51,0.54,0.51,0.51,0.00,16
105/09/13,794000,397870,0.51,0.52,0.48,0.49,-0.02,11
105/09/14,391000,191690,0.50,0.50,0.49,0.49,0.00,6
105/09/19,99000,46530,0.47,0.47,0.47,0.47,-0.02,1
105/09/20,285000,119550,0.42,0.42,0.41,0.42,-0.05,7
105/09/21,314000,141340,0.46,0.46,0.45,0.45,+0.03,4
105/09/22,1158000,563450,0.47,0.50,0.47,0.49,+0.04,27
105/09/23,848000,424280,0.51,0.51,0.49,0.49,0.00,6
105/09/26,105000,49350,0.47,0.47,0.47,0.47,-0.02,4
105/09/29,311000,148370,0.49,0.49,0.47,0.48,+0.01,8
105/09/30,210000,92900,0.45,0.45,0.42,0.45,-0.03,5
105/10/03,612000,289240,0.48,0.48,0.47,0.47,+0.02,11
105/10/04,1186000,633730,0.48,0.59,0.48,0.59,+0.12,32
105/10/05,1125000,650110,0.57,0.59,0.56,0.56,-0.03,23
105/10/06,1847000,1161050,0.65,0.67,0.59,0.62,+0.06,41
105/10/07,707000,422100,0.60,0.61,0.59,0.60,-0.02,12
105/10/11,834000,533010,0.66,0.67,0.59,0.62,+0.02,23
105/10/12,706000,433800,0.60,0.63,0.58,0.62,0.00,18
105/10/13,879000,618680,0.70,0.74,0.69,0.73,+0.11,32
105/10/14,740000,495870,0.70,0.70,0.65,0.65,-0.08,24
105/10/17,634000,444150,0.67,0.72,0.66,0.69,+0.04,20
105/10/18,385000,261560,0.69,0.70,0.66,0.68,-0.01,8
105/10/19,483000,332690,0.69,0.71,0.65,0.66,-0.02,7
105/10/20,259000,176600,0.67,0.69,0.65,0.65,-0.01,9
105/10/21,684000,432280,0.65,0.65,0.60,0.60,-0.05,7
105/10/24,881000,507760,0.61,0.61,0.57,0.59,-0.01,15
105/10/25,576000,335200,0.60,0.60,0.57,0.59,0.00,11
105/10/26,274000,165810,0.60,0.63,0.60,0.60,+0.01,11
105/10/27,69000,41190,0.61,0.61,0.59,0.59,-0.01,4
105/10/28,18000,9900,0.55,0.55,0.55,0.55,-0.04,2
105/10/31,109000,58410,0.52,0.55,0.52,0.55,0.00,15
105/11/01,121000,63520,0.52,0.54,0.51,0.51,-0.04,11
105/11/02,367000,181320,0.51,0.53,0.43,0.43,-0.08,16
105/11/03,470000,193650,0.44,0.44,0.37,0.38,-0.05,22
105/11/04,265000,104150,0.37,0.40,0.37,0.40,+0.02,5
105/11/07,309000,120750,0.40,0.40,0.35,0.35,-0.05,7
105/11/08,57000,22070,0.35,0.39,0.35,0.39,+0.04,3
105/11/09,110000,34300,0.34,0.34,0.26,0.26,-0.13,6
105/11/10,345000,103700,0.30,0.32,0.30,0.32,+0.06,4
105/11/11,581000,165700,0.30,0.30,0.25,0.27,-0.05,6
105/11/14,444000,131560,0.28,0.32,0.28,0.29,+0.02,12
105/11/15,461000,124490,0.28,0.28,0.26,0.28,-0.01,7
105/11/16,130000,41600,0.32,0.32,0.32,0.32,+0.04,2
105/11/17,490000,128580,0.27,0.27,0.24,0.25,-0.07,8
