105/08/24,0,0,---,---,---,---,---,0
105/08/25,13923,244046,17.75,17.75,17.00,17.00,-0.10,21
105/08/26,11007,186219,16.90,17.00,16.90,17.00,0.00,13
105/08/29,21034,357428,16.95,17.00,16.95,17.00,0.00,43
105/08/30,12432,208244,16.50,17.00,16.50,17.00,0.00,28
105/08/31,6016,102272,17.00,17.00,17.00,17.00,0.00,22
105/09/01,21007,347614,16.10,16.80,16.10,16.60,-0.40,18
105/09/02,340007,6204977,18.25,18.25,18.10,18.25,+1.65,124
105/09/05,562802,10590178,17.30,20.05,17.05,20.05,+1.80,284
105/09/06,318149,6359367,20.20,21.00,19.35,19.40,-0.65,196
105/09/07,128000,2513350,19.60,19.95,19.10,19.45,+0.05,68
105/09/08,73000,1411700,19.45,19.45,19.10,19.15,-0.30,50
105/09/09,129001,2539919,19.00,19.95,19.00,19.60,+0.45,76
105/09/10,45000,868500,19.00,19.50,19.00,19.30,-0.30,33
105/09/12,82001,1597169,18.20,20.05,18.20,19.30,0.00,52
105/09/13,67099,1290140,19.35,19.50,19.00,19.30,0.00,29
105/09/14,33297,634532,19.10,19.45,18.85,19.45,+0.15,22
105/09/19,35410,679940,19.45,19.50,19.10,19.10,-0.35,27
105/09/20,36000,682600,19.10,19.10,18.80,18.80,-0.30,23
105/09/21,6000,112800,18.80,18.80,18.80,18.80,0.00,6
105/09/22,19000,359350,18.85,19.00,18.80,18.80,0.00,17
105/09/23,30000,561500,18.80,18.80,18.70,18.70,-0.10,15
105/09/26,51261,986939,19.00,19.70,18.90,19.70,+1.00,45
105/09/29,133000,2725650,20.70,20.90,20.10,20.50,+0.80,96
105/09/30,110201,2209280,20.50,20.50,19.90,19.90,-0.60,62
105/10/03,128329,2561196,19.95,20.05,19.90,19.90,0.00,68
105/10/04,61624,1222417,20.20,20.80,19.55,19.60,-0.30,51
105/10/05,57165,1097102,19.60,19.60,18.90,19.00,-0.60,37
105/10/06,63230,1180973,18.60,19.00,18.50,18.65,-0.35,35
105/10/07,31000,576100,18.50,18.80,18.50,18.50,-0.15,24
105/10/11,42001,762368,18.60,18.60,18.05,18.10,-0.40,36
105/10/12,22261,398819,18.00,18.00,17.80,17.90,-0.20,20
105/10/13,27297,488706,17.90,17.95,17.90,17.90,0.00,16
105/10/14,43001,741817,17.50,17.55,17.05,17.05,-0.85,29
105/10/17,32007,556119,17.05,17.80,16.90,17.80,+0.75,20
105/10/18,40139,697174,17.80,17.80,17.25,17.30,-0.50,26
105/10/19,87001,1477567,17.00,17.45,16.70,17.30,0.00,48
105/10/20,37297,633488,17.00,17.10,16.90,17.00,-0.30,31
105/10/21,63000,1071000,17.00,17.00,17.00,17.00,0.00,18
105/10/24,73201,1239267,17.00,17.00,16.80,17.00,0.00,27
105/10/25,13001,223317,17.20,17.20,17.00,17.00,0.00,11
105/10/26,30530,528105,17.30,17.65,17.10,17.65,+0.65,25
105/10/27,16529,283143,17.30,17.30,17.10,17.15,-0.50,11
105/10/28,81018,1373552,17.15,17.15,16.80,16.80,-0.35,39
105/10/31,10355,174017,16.80,16.80,16.80,16.80,0.00,9
105/11/01,27000,453700,16.80,16.85,16.80,16.80,0.00,16
105/11/02,12000,196100,16.80,16.80,16.20,16.25,-0.55,10
105/11/03,16000,255500,16.00,16.00,15.85,16.00,-0.25,13
105/11/04,27001,430816,15.95,16.00,15.95,16.00,0.00,13
105/11/07,8000,128100,16.10,16.10,15.70,15.70,-0.30,6
105/11/08,10165,161288,15.40,16.00,15.40,15.70,0.00,11
105/11/09,29117,449771,15.70,15.70,15.15,15.15,-0.55,19
105/11/10,79000,1228700,16.40,16.40,15.25,15.50,+0.35,22
105/11/11,9000,138200,15.25,15.55,15.25,15.50,0.00,7
105/11/14,25226,392016,14.80,16.15,14.80,16.15,+0.65,23
105/11/15,6000,93800,16.30,16.30,15.50,15.50,-0.65,5
105/11/16,38000,597850,15.70,16.05,15.50,15.65,+0.15,22
105/11/17,10224,160884,15.70,16.35,15.60,15.60,-0.05,9
105/11/18,23261,359149,15.60,16.10,15.10,16.10,+0.50,15
105/11/21,53353,820315,15.50,15.50,15.30,15.35,-0.75,39
105/11/22,28000,429700,15.35,15.55,15.20,15.55,+0.20,19
105/11/23,87480,1302691,15.30,15.35,14.80,15.35,-0.20,53
105/11/24,19001,285564,15.35,15.35,14.95,14.95,-0.40,15
105/11/25,16519,249707,15.60,15.60,14.95,14.95,0.00,18
105/11/28,20002,301830,15.70,15.70,14.80,15.25,+0.30,19
105/11/29,20295,310472,15.20,15.50,15.00,15.50,+0.25,18
105/11/30,20674,311391,15.50,15.60,14.90,15.00,-0.50,19
105/12/01,18148,275255,15.00,15.40,14.85,15.00,0.00,17
105/12/02,68574,1026017,14.95,15.25,14.90,15.25,+0.25,30
105/12/05,24019,356031,15.00,15.00,14.75,14.95,-0.30,20
105/12/06,7003,107745,15.50,15.50,15.35,15.35,+0.40,8
105/12/07,5000,76700,15.35,15.35,15.30,15.30,-0.05,3
105/12/08,13212,197345,14.85,15.25,14.85,14.90,-0.40,17
105/12/09,20000,296250,14.90,14.95,14.70,14.70,-0.20,18
105/12/12,10000,147700,14.70,14.80,14.70,14.80,+0.10,9
105/12/13,19000,283500,14.80,15.10,14.80,15.05,+0.25,17
105/12/14,18296,270330,14.80,14.95,14.75,14.95,-0.10,18
105/12/15,15261,228138,14.70,15.00,14.70,15.00,+0.05,16
105/12/16,11000,164150,15.00,15.00,14.85,15.00,0.00,10
105/12/19,10000,151500,15.10,15.20,15.10,15.10,+0.10,10
105/12/20,11000,165000,15.00,15.00,15.00,15.00,-0.10,6
105/12/21,16000,242100,15.10,15.20,15.10,15.10,+0.10,14
105/12/22,15000,224550,15.10,15.10,14.85,15.10,0.00,9
105/12/23,22001,331915,15.10,15.30,14.85,15.10,0.00,14
105/12/26,6001,89065,14.80,15.00,14.80,15.00,-0.10,7
105/12/27,7001,103665,14.70,15.20,14.70,15.20,+0.20,5
105/12/28,7523,112491,15.05,15.10,14.85,15.05,-0.15,9
105/12/29,5000,74250,14.85,14.85,14.85,14.85,-0.20,4
105/12/30,10001,150014,14.85,15.05,14.85,14.90,+0.05,9
106/01/03,17010,254394,15.00,15.15,14.85,14.85,-0.05,20
106/01/04,11000,165450,15.00,15.15,15.00,15.15,+0.30,8
106/01/05,14000,210350,15.10,15.10,14.85,15.10,-0.05,10
106/01/06,4121,61433,14.80,15.00,14.80,15.00,-0.10,6
