105/11/24,0,0,--,--,--,--,,0
105/11/25,0,0,--,--,--,--,,0
105/11/28,110000,333300,3.03,3.03,3.03,3.03,X,2
105/11/29,165000,509850,3.06,3.11,3.06,3.10,0.07,3
105/11/30,250000,773250,3.09,3.12,3.06,3.06,-0.04,5
105/12/01,271000,847060,3.13,3.17,3.08,3.15,0.09,8
105/12/02,191000,531650,2.70,2.81,2.70,2.79,-0.36,6
105/12/05,2000,5500,2.75,2.75,2.75,2.75,-0.04,1
105/12/06,133000,417460,3.18,3.20,3.13,3.15,0.40,6
105/12/07,55000,180400,3.28,3.28,3.28,3.28,0.13,1
105/12/08,65000,221850,3.32,3.43,3.32,3.43,0.15,2
105/12/09,155000,555070,3.56,3.63,3.56,3.59,0.16,5
105/12/12,267000,992310,3.70,3.83,3.46,3.48,-0.11,7
105/12/13,113000,394500,3.52,3.52,3.43,3.47,-0.01,4
105/12/14,165000,595250,3.65,3.65,3.52,3.52,0.05,5
105/12/15,219000,720050,3.27,3.50,3.27,3.50,-0.02,5
105/12/16,10000,33480,3.34,3.37,3.28,3.28,-0.22,5
105/12/19,236000,719420,3.12,3.12,2.95,2.95,-0.33,10
105/12/20,180000,513160,2.92,2.92,2.81,2.87,-0.08,9
105/12/21,307000,878630,2.83,2.90,2.79,2.90,0.03,14
105/12/22,848000,2176230,2.67,2.67,2.46,2.46,-0.44,26
105/12/23,737000,1722170,2.49,2.49,2.27,2.33,-0.13,28
105/12/26,633000,1504110,2.39,2.41,2.34,2.41,0.08,17
105/12/27,590000,1388650,2.41,2.41,2.33,2.37,-0.04,19
105/12/28,684000,1715970,2.39,2.69,2.39,2.69,0.32,22
105/12/29,520000,1346390,2.57,2.63,2.57,2.57,-0.12,22
105/12/30,388000,1059700,2.59,2.81,2.59,2.74,0.17,21
106/01/03,469000,1267590,2.65,2.76,2.65,2.74,,13
106/01/04,421000,1182360,2.79,2.84,2.72,2.79,0.05,14
106/01/05,407000,1162690,2.73,2.98,2.73,2.98,0.19,13
106/01/06,400000,1210000,3.04,3.04,3.01,3.01,0.03,8
106/01/09,616000,1890580,3.20,3.22,2.93,2.98,-0.03,11
106/01/10,556000,1660640,3.04,3.04,2.94,2.97,-0.01,9
106/01/11,165000,490600,2.96,2.98,2.96,2.96,-0.01,4
106/01/12,182000,596440,3.13,3.30,3.13,3.26,0.30,8
106/01/13,38000,115680,3.10,3.10,3.00,3.05,-0.21,6
106/01/16,90000,239640,2.76,2.76,2.64,2.70,-0.35,8
106/01/17,168000,471580,2.79,2.85,2.74,2.85,0.15,12
106/01/18,2000,5510,2.77,2.77,2.74,2.74,-0.11,2
106/01/19,111000,290740,2.58,2.64,2.58,2.64,-0.10,4
106/01/20,22000,58670,2.67,2.74,2.65,2.74,0.10,5
106/01/23,11000,32980,2.83,3.08,2.83,3.08,0.34,3
106/01/24,13000,41030,3.16,3.19,3.14,3.17,0.09,5
106/02/02,110000,343450,3.21,3.21,2.98,2.98,-0.19,5
106/02/03,237000,686730,2.94,2.94,2.85,2.90,-0.08,6
106/02/06,465000,1427150,2.96,3.16,2.96,3.16,0.26,12
106/02/07,213000,661360,3.03,3.13,3.00,3.13,-0.03,6
106/02/08,112000,345380,3.19,3.19,3.00,3.14,0.01,7
106/02/09,114000,364930,3.17,3.29,3.12,3.26,0.12,5
106/02/10,99000,347470,3.44,3.78,3.44,3.65,0.39,7
106/02/13,67000,253570,3.71,3.85,3.71,3.83,0.18,5
106/02/14,57000,227070,3.96,3.99,3.93,3.99,0.16,4
106/02/15,162000,652950,3.97,4.30,3.97,4.30,0.31,6
106/02/16,500000,2156680,4.48,4.48,4.05,4.09,-0.21,13
106/02/17,87000,349200,4.10,4.10,3.98,3.98,-0.11,3
106/02/18,0,0,--,--,--,--,,0
106/02/20,85000,327250,3.85,3.85,3.85,3.85,X,1
106/02/21,252000,958350,3.95,3.95,3.77,3.83,-0.02,7
106/02/22,177000,677460,4.08,4.08,3.81,3.81,-0.02,3
106/02/23,221000,862300,3.95,3.95,3.83,3.83,0.02,5
106/02/24,60000,222750,3.60,3.76,3.60,3.75,-0.08,6
106/03/01,20000,66000,3.30,3.30,3.30,3.30,-0.45,1
106/03/02,100000,325000,3.25,3.25,3.25,3.25,-0.05,1
106/03/03,301000,945010,3.14,3.14,3.01,3.01,-0.24,2
