105/08/24,10,80,---,---,---,---,---,10
105/08/25,61000,486700,6.70,8.00,6.70,8.00,+0.65,5
105/08/26,32,262,---,---,---,---,---,26
105/08/29,15051,111426,7.20,8.01,7.20,8.01,+0.01,50
105/08/30,14000,103780,7.25,7.98,7.25,7.98,-0.03,4
105/08/31,2000,14800,7.40,7.40,7.40,7.40,-0.58,2
105/09/01,1000,6740,6.74,6.74,6.74,6.74,-0.66,1
105/09/02,9000,64290,7.12,7.32,7.12,7.32,+0.58,5
105/09/05,2000,15960,7.98,7.98,7.98,7.98,+0.66,2
105/09/06,2000,15200,7.60,7.60,7.60,7.60,-0.38,1
105/09/07,4000,30500,8.00,8.00,6.90,6.90,-0.70,4
105/09/08,9000,67500,7.50,7.50,7.50,7.50,+0.60,6
105/09/09,5000,36810,6.81,7.60,6.81,7.60,+0.10,3
105/09/10,3000,22500,7.50,7.50,7.50,7.50,-0.10,1
105/09/12,7001,51008,6.80,7.80,6.80,7.80,+0.30,5
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,10000,72000,7.20,7.20,7.20,7.20,+0.18,2
105/09/21,1000,7800,7.80,7.80,7.80,7.80,+0.60,1
105/09/22,6000,46950,7.95,8.00,7.50,7.50,-0.30,6
105/09/23,12000,84500,7.50,7.50,6.75,7.40,-0.10,9
105/09/26,44000,356400,8.10,8.10,8.10,8.10,+0.70,22
105/09/29,65100,573800,8.91,8.91,8.10,8.90,+0.80,24
105/09/30,129045,1247362,8.90,9.79,8.90,9.77,+0.87,37
105/10/03,71000,737900,10.70,10.70,8.90,8.90,-0.87,26
105/10/04,13002,118469,8.90,9.40,8.90,9.40,+0.50,7
105/10/05,35000,354900,9.50,10.30,9.50,10.30,+0.90,15
105/10/06,25138,270462,11.00,11.00,10.60,10.60,+0.30,10
105/10/07,24000,258900,11.00,11.00,10.50,10.50,-0.10,13
105/10/11,4001,38411,9.60,9.60,9.60,9.60,-0.90,4
105/10/12,0,0,---,---,---,---,---,0
105/10/13,2000,19200,9.60,9.60,9.60,9.60,0.00,2
105/10/14,8001,81660,10.55,10.55,9.20,9.20,-0.40,8
105/10/17,22008,222280,10.10,10.10,10.10,10.10,+0.90,23
105/10/18,20000,219200,11.00,11.00,10.75,10.75,+0.65,8
105/10/19,4000,43000,10.75,10.75,10.75,10.75,0.00,1
105/10/20,21000,211320,10.75,10.75,9.78,9.85,-0.90,6
105/10/21,1000,9500,9.50,9.50,9.50,9.50,-0.35,1
105/10/24,5000,47500,9.50,9.50,9.50,9.50,0.00,2
105/10/25,6000,57000,9.50,9.50,9.50,9.50,0.00,2
105/10/26,7000,66500,9.50,9.50,9.50,9.50,0.00,4
105/10/27,7000,66500,9.50,9.50,9.50,9.50,0.00,4
105/10/28,11000,100800,9.00,9.20,9.00,9.20,-0.30,6
105/10/31,5000,49500,9.10,10.10,9.10,10.10,+0.90,5
105/11/01,5019,50487,10.15,10.15,10.00,10.00,-0.10,4
105/11/02,2000,20000,10.00,10.00,10.00,10.00,0.00,1
105/11/03,38170,401285,10.50,10.60,10.50,10.50,+0.50,18
105/11/04,53001,563811,10.90,10.90,10.50,10.50,0.00,20
105/11/07,140003,1523830,10.90,10.90,10.85,10.90,+0.40,55
105/11/08,14000,150900,10.80,10.80,10.70,10.70,-0.20,8
105/11/09,11000,116600,10.70,10.70,10.50,10.50,-0.20,7
105/11/10,45001,482811,11.10,11.10,10.50,10.50,0.00,18
105/11/11,49000,516450,10.70,10.70,10.50,10.55,+0.05,15
105/11/14,56002,603772,10.80,10.90,10.60,10.75,+0.20,26
105/11/15,61181,656486,11.00,11.00,10.60,10.60,-0.15,24
105/11/16,53000,554950,10.60,10.60,10.40,10.40,-0.20,15
105/11/17,18000,189000,10.50,10.50,10.50,10.50,+0.10,8
105/11/18,46000,484900,10.50,10.60,10.50,10.60,+0.10,13
105/11/21,15000,157350,10.50,10.50,10.45,10.45,-0.15,7
105/11/22,5000,50000,10.00,10.00,10.00,10.00,-0.45,2
105/11/23,10142,105982,10.30,10.50,10.30,10.50,+0.50,9
105/11/24,14000,144200,10.30,10.30,10.30,10.30,-0.20,7
105/11/25,23000,243400,10.40,10.80,10.40,10.80,+0.50,12
105/11/28,32079,339852,10.80,10.80,10.50,10.50,-0.30,11
105/11/29,23000,219200,9.60,9.60,9.50,9.50,-1.00,12
105/11/30,5001,52010,10.40,10.40,10.40,10.40,+0.90,5
105/12/01,3090,32447,10.50,10.50,10.50,10.50,+0.10,6
105/12/02,4000,40860,9.61,10.45,9.61,10.40,-0.10,3
105/12/05,6000,61800,10.30,10.30,10.30,10.30,-0.10,3
105/12/06,12001,121311,10.00,10.30,10.00,10.10,-0.20,8
105/12/07,1000,10100,10.10,10.10,10.10,10.10,0.00,1
105/12/08,5000,50500,10.10,10.10,10.10,10.10,0.00,2
105/12/09,7003,70683,10.10,10.10,10.05,10.10,0.00,4
105/12/12,6000,58400,10.00,10.00,9.60,9.60,-0.50,3
105/12/13,4000,38400,9.60,9.60,9.60,9.60,0.00,3
105/12/14,34000,299920,9.40,9.40,8.64,8.65,-0.95,19
105/12/15,3106,26716,8.60,8.60,8.60,8.60,-0.05,5
105/12/16,10058,79612,8.60,8.60,7.74,7.74,-0.86,8
105/12/19,49000,341530,6.97,6.97,6.97,6.97,-0.77,17
105/12/20,29833,189928,6.30,7.34,6.30,7.34,+0.37,16
105/12/21,6100,44340,7.30,7.80,7.00,7.50,+0.16,6
105/12/22,1000,7750,7.75,7.75,7.75,7.75,+0.25,1
105/12/23,1003,7171,7.15,7.15,7.15,7.15,-0.60,4
105/12/26,5001,39307,7.86,7.86,7.86,7.86,+0.71,5
105/12/27,10001,71008,7.10,7.10,7.10,7.10,-0.76,6
105/12/28,5000,33000,6.40,6.90,6.40,6.90,-0.20,4
105/12/29,1002,6614,6.60,6.60,6.60,6.60,-0.30,3
105/12/30,7001,49507,6.60,7.24,6.60,7.24,+0.64,8
106/01/03,18197,138707,7.54,7.80,7.54,7.80,+0.56,12
106/01/04,8006,59242,7.40,7.40,7.40,7.40,-0.40,8
106/01/05,26000,187050,7.40,7.40,7.10,7.40,0.00,14
106/01/06,1002,7416,7.40,7.40,7.40,7.40,0.00,3
106/01/09,23000,154200,7.00,7.00,6.66,6.66,-0.74,8
106/01/10,27000,169100,6.10,6.50,6.10,6.50,-0.16,16
106/01/11,21067,137854,6.50,6.80,6.50,6.50,0.00,10
106/01/12,9559,60254,6.50,6.50,6.20,6.30,-0.20,13
106/01/13,3,18,---,---,---,---,---,3
106/01/16,6008,38181,6.30,6.48,6.30,6.35,+0.05,11
106/01/17,17000,102160,5.75,6.30,5.75,6.00,-0.35,12
106/01/18,20003,120018,6.00,6.00,6.00,6.00,0.00,8
106/01/19,61005,343852,5.60,5.70,5.60,5.70,-0.30,22
106/01/20,18010,103892,5.97,5.97,5.64,5.80,+0.10,13
106/01/23,19000,104040,5.60,5.60,5.32,5.60,-0.20,9
106/01/24,10025,56443,5.40,5.69,5.40,5.65,+0.05,11
106/02/02,15000,84000,5.30,5.70,5.30,5.70,+0.05,10
