105/12/26,0,0,--,--,--,--,,0
105/12/27,0,0,--,--,--,--,,0
105/12/28,0,0,--,--,--,--,,0
105/12/29,30000,30800,1.02,1.04,1.02,1.04,X,3
105/12/30,30000,29300,0.99,0.99,0.95,0.95,-0.09,2
106/01/03,0,0,--,--,--,--,,0
106/01/04,0,0,--,--,--,--,,0
106/01/05,0,0,--,--,--,--,,0
106/01/06,0,0,--,--,--,--,,0
106/01/09,0,0,--,--,--,--,,0
106/01/10,44000,36320,0.81,0.83,0.81,0.83,X,2
106/01/11,44000,35440,0.81,0.81,0.79,0.79,-0.04,2
106/01/12,0,0,--,--,--,--,,0
106/01/13,10000,8100,0.81,0.81,0.81,0.81,X,1
106/01/16,20000,16100,0.80,0.81,0.80,0.81,,2
106/01/17,0,0,--,--,--,--,,0
106/01/18,0,0,--,--,--,--,,0
106/01/19,0,0,--,--,--,--,,0
106/01/20,0,0,--,--,--,--,,0
106/01/23,0,0,--,--,--,--,,0
106/01/24,0,0,--,--,--,--,,0
106/02/02,0,0,--,--,--,--,,0
106/02/03,0,0,--,--,--,--,,0
106/02/06,0,0,--,--,--,--,,0
106/02/07,10000,7400,0.74,0.74,0.74,0.74,X,1
106/02/08,30000,21700,0.73,0.73,0.72,0.72,-0.02,2
106/02/09,0,0,--,--,--,--,,0
106/02/10,10000,6900,0.69,0.69,0.69,0.69,X,1
106/02/13,0,0,--,--,--,--,,0
106/02/14,20000,12400,0.62,0.62,0.62,0.62,X,1
106/02/15,0,0,--,--,--,--,,0
106/02/16,0,0,--,--,--,--,,0
106/02/17,145000,89900,0.62,0.62,0.62,0.62,X,1
106/02/18,145000,85550,0.59,0.59,0.59,0.59,-0.03,1
106/02/20,0,0,--,--,--,--,,0
106/02/21,431000,260080,0.60,0.61,0.60,0.61,X,4
106/02/22,431000,257270,0.59,0.60,0.59,0.60,-0.01,3
106/02/23,0,0,--,--,--,--,,0
106/02/24,0,0,--,--,--,--,,0
106/03/01,0,0,--,--,--,--,,0
106/03/02,0,0,--,--,--,--,,0
106/03/03,0,0,--,--,--,--,,0
106/03/06,0,0,--,--,--,--,,0
106/03/07,0,0,--,--,--,--,,0
106/03/08,0,0,--,--,--,--,,0
106/03/09,10000,5900,0.59,0.59,0.59,0.59,X,1
106/03/10,0,0,--,--,--,--,,0
106/03/13,10000,5400,0.54,0.54,0.54,0.54,X,1
106/03/14,0,0,--,--,--,--,,0
106/03/15,0,0,--,--,--,--,,0
106/03/16,20000,9800,0.49,0.49,0.49,0.49,X,1
106/03/17,0,0,--,--,--,--,,0
106/03/20,0,0,--,--,--,--,,0
