105/08/24,33000,26430,0.81,0.81,0.80,0.80,-0.01,2
105/08/25,62000,46680,0.79,0.79,0.73,0.75,-0.05,4
105/08/26,141000,104400,0.74,0.75,0.74,0.75,0.00,2
105/08/29,173000,127400,0.74,0.74,0.72,0.72,-0.03,4
105/08/30,363000,294420,0.79,0.84,0.79,0.82,+0.10,8
105/08/31,408000,322590,0.80,0.80,0.76,0.76,-0.06,5
105/09/01,100000,77500,0.78,0.78,0.77,0.77,+0.01,2
105/09/02,33000,24150,0.75,0.75,0.73,0.73,-0.04,2
105/09/05,13000,9880,0.76,0.76,0.76,0.76,+0.03,1
105/09/06,0,0,---,---,---,---,---,0
105/09/07,143000,121530,0.83,0.89,0.83,0.87,+0.11,7
105/09/08,55000,46390,0.87,0.87,0.80,0.81,-0.06,4
105/09/09,35000,25750,0.74,0.74,0.73,0.73,-0.08,2
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,2000,1300,0.65,0.65,0.65,0.65,-0.01,1
105/09/19,5000,3350,0.67,0.67,0.67,0.67,+0.02,1
105/09/20,5000,3350,0.67,0.67,0.67,0.67,0.00,1
105/09/21,1000,660,0.66,0.66,0.66,0.66,-0.01,1
105/09/22,10000,6700,0.67,0.67,0.67,0.67,+0.01,1
105/09/23,1000,630,0.63,0.63,0.63,0.63,-0.04,1
105/09/26,150000,87000,0.59,0.59,0.57,0.57,-0.06,3
105/09/29,62000,31580,0.55,0.55,0.50,0.50,-0.07,3
105/09/30,6000,3020,0.50,0.52,0.50,0.52,+0.02,2
105/10/03,20000,10000,0.50,0.50,0.50,0.50,-0.02,1
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,20000,8200,0.41,0.41,0.41,0.41,-0.07,1
105/10/12,0,0,---,---,---,---,---,0
105/10/13,1000,410,0.41,0.41,0.41,0.41,+0.02,1
105/10/14,0,0,---,---,---,---,---,0
105/10/17,50000,17000,0.34,0.34,0.34,0.34,-0.04,1
105/10/18,1000,370,0.37,0.37,0.37,0.37,+0.03,1
105/10/19,1000,400,0.40,0.40,0.40,0.40,+0.03,1
105/10/20,20000,8000,0.40,0.40,0.40,0.40,0.00,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,40000,12800,0.32,0.32,0.32,0.32,-0.02,1
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,40000,11200,0.30,0.30,0.22,0.22,-0.04,2
105/11/01,1000,250,0.25,0.25,0.25,0.25,+0.03,1
105/11/02,40000,10000,0.25,0.25,0.25,0.25,0.00,1
105/11/03,0,0,---,---,---,---,---,0
105/11/04,1000,190,0.19,0.19,0.19,0.19,+0.04,1
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,1000,130,0.13,0.13,0.13,0.13,+0.02,1
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,1000,110,0.11,0.11,0.11,0.11,+0.02,1
105/11/17,0,0,---,---,---,---,---,0
