105/11/17,0,0,---,---,---,---,---,0
105/11/18,135000,190970,1.33,1.43,1.33,1.35,+0.18,4
105/11/21,137000,176870,1.28,1.33,1.28,1.32,-0.03,4
105/11/22,437000,622690,1.38,1.48,1.38,1.40,+0.08,11
105/11/23,433000,615740,1.43,1.44,1.39,1.40,0.00,17
105/11/24,318000,450590,1.42,1.44,1.39,1.39,-0.01,8
105/11/25,469000,680880,1.43,1.48,1.42,1.42,+0.03,14
105/11/28,136000,193140,1.43,1.45,1.39,1.39,-0.03,8
105/11/29,926000,1403510,1.46,1.60,1.46,1.49,+0.10,22
105/11/30,982000,1404900,1.44,1.48,1.40,1.43,-0.06,18
105/12/01,242000,353580,1.41,1.54,1.41,1.54,+0.11,7
105/12/02,147000,218840,1.50,1.50,1.48,1.48,-0.06,3
105/12/05,369000,575560,1.54,1.57,1.54,1.57,+0.09,10
105/12/06,564000,927820,1.63,1.80,1.61,1.72,+0.15,18
105/12/07,300000,538200,1.77,1.86,1.74,1.74,+0.02,10
105/12/08,130000,232700,1.78,1.80,1.71,1.73,-0.01,4
105/12/09,260000,478180,1.81,1.87,1.81,1.82,+0.09,7
105/12/12,250000,412300,1.75,1.75,1.61,1.61,-0.21,3
105/12/13,50000,80000,1.60,1.60,1.60,1.60,-0.01,1
105/12/14,51000,88260,1.73,1.76,1.73,1.76,+0.16,2
