105/08/24,924000,20293910,21.99,22.02,21.93,21.96,0.06,22
105/08/25,753000,16410340,21.82,21.83,21.77,21.80,-0.16,27
105/08/26,541000,11761260,21.76,21.78,21.73,21.75,-0.05,16
105/08/29,451000,9786370,21.71,21.72,21.67,21.67,-0.08,14
105/08/30,410000,8963480,21.83,21.88,21.83,21.86,0.19,10
105/08/31,181000,3942870,21.80,21.80,21.78,21.79,-0.07,6
105/09/01,203000,4405810,21.70,21.77,21.70,21.77,-0.02,4
105/09/02,89000,1926210,21.66,21.66,21.62,21.62,-0.15,8
105/09/05,131000,2865830,21.84,21.91,21.84,21.88,0.26,22
105/09/06,8000,173950,21.79,21.81,21.72,21.81,-0.07,4
105/09/07,7000,153030,21.88,21.88,21.80,21.80,-0.01,5
105/09/08,10000,217500,21.75,21.75,21.75,21.75,-0.05,1
105/09/09,265000,5752990,21.75,21.75,21.68,21.70,-0.05,13
105/09/10,350000,7413490,21.36,21.36,21.03,21.03,-0.67,80
105/09/12,570000,11782940,20.79,20.79,20.46,20.55,-0.48,82
105/09/13,299522,6343874,21.10,21.26,21.10,21.25,0.70,63
105/09/14,118000,2478650,21.06,21.06,20.94,20.99,-0.26,26
105/09/19,125000,2641420,21.00,21.14,21.00,21.14,0.15,15
105/09/20,10100,212404,21.14,21.14,21.00,21.00,-0.14,8
105/09/21,95000,1989770,21.00,21.09,20.88,21.09,0.09,32
105/09/22,272000,5788330,21.19,21.34,21.19,21.29,0.20,49
105/09/23,185000,3983120,21.54,21.57,21.51,21.52,0.23,27
105/09/26,559000,11926790,21.30,21.38,21.29,21.38,-0.14,19
105/09/29,8000,171790,21.47,21.50,21.47,21.50,0.12,3
105/09/30,37000,781270,21.17,21.17,21.08,21.13,-0.37,19
105/10/03,31000,663490,21.36,21.48,21.36,21.43,0.30,10
105/10/04,12000,255960,21.33,21.33,21.33,21.33,-0.10,6
105/10/05,182000,3837660,21.12,21.12,21.04,21.08,-0.25,39
105/10/06,103000,2186990,21.25,21.28,21.22,21.27,0.19,17
105/10/07,29000,615900,21.09,21.27,21.09,21.24,-0.03,11
105/10/11,139000,2969860,21.34,21.43,21.32,21.35,0.11,30
105/10/12,63000,1328520,21.00,21.13,21.00,21.08,-0.27,33
105/10/13,182000,3770340,21.01,21.02,20.65,20.70,-0.38,28
105/10/14,48000,1000980,20.84,20.90,20.83,20.85,0.15,20
105/10/17,97000,2014850,20.81,20.83,20.76,20.76,-0.09,10
