105/11/04,0,0,---,---,---,---,---,0
105/11/07,183000,160120,0.87,0.88,0.87,0.88,+0.14,2
105/11/08,193000,201680,1.06,1.06,1.02,1.02,+0.14,10
105/11/09,30000,30500,1.05,1.05,1.00,1.00,-0.02,3
105/11/10,102000,99940,0.97,1.04,0.97,1.04,+0.04,3
105/11/11,102000,104380,1.04,1.04,0.99,1.03,-0.01,5
105/11/14,19000,21090,1.11,1.11,1.11,1.11,+0.08,2
105/11/15,73000,84440,1.15,1.17,1.14,1.17,+0.06,4
105/11/16,79000,94700,1.21,1.22,1.10,1.12,-0.05,7
105/11/17,90000,96500,1.05,1.09,1.05,1.09,-0.03,4
105/11/18,40000,47200,1.15,1.20,1.15,1.20,+0.11,4
105/11/21,67000,78350,1.17,1.19,1.15,1.15,-0.05,6
105/11/22,272000,339110,1.23,1.28,1.22,1.24,+0.09,16
105/11/23,314000,358080,1.15,1.16,1.12,1.15,-0.09,16
105/11/24,205000,234050,1.13,1.16,1.12,1.16,+0.01,7
105/11/25,115000,134350,1.17,1.17,1.15,1.15,-0.01,4
105/11/28,1001000,1235020,1.17,1.28,1.17,1.28,+0.13,28
105/11/29,1055000,1246620,1.18,1.22,1.14,1.21,-0.07,21
105/11/30,200000,259160,1.31,1.33,1.23,1.23,+0.02,12
105/12/01,20000,24100,1.22,1.22,1.19,1.19,-0.04,2
