105/11/10,5000,5550,1.11,1.11,1.11,1.11,-0.07,1
105/11/11,5000,6050,1.21,1.21,1.21,1.21,+0.10,1
105/11/14,5000,6580,1.30,1.32,1.30,1.32,+0.11,2
105/11/15,0,0,---,---,---,---,---,0
105/11/16,80000,111880,1.38,1.41,1.38,1.41,+0.13,5
105/11/17,26000,38380,1.52,1.52,1.42,1.42,+0.01,4
105/11/18,69000,96470,1.41,1.41,1.34,1.37,-0.05,3
105/11/21,26000,36090,1.40,1.40,1.38,1.39,+0.02,4
105/11/22,26000,34880,1.36,1.36,1.33,1.33,-0.06,3
105/11/23,0,0,---,---,---,---,---,0
105/11/24,65000,87160,1.34,1.35,1.34,1.35,-0.01,2
105/11/25,0,0,---,---,---,---,---,0
105/11/28,70000,91920,1.31,1.34,1.30,1.34,+0.02,16
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,175000,233550,1.33,1.35,1.33,1.35,+0.02,2
105/12/07,158000,214460,1.33,1.37,1.33,1.36,+0.01,3
105/12/08,77000,98280,1.31,1.31,1.22,1.24,-0.12,8
105/12/09,123000,154380,1.26,1.26,1.25,1.25,+0.01,3
105/12/12,540000,645630,1.21,1.21,1.19,1.20,-0.05,5
105/12/13,508000,614830,1.22,1.22,1.21,1.21,+0.01,5
105/12/14,52000,64250,1.20,1.25,1.20,1.25,+0.04,3
105/12/15,22000,27500,1.25,1.25,1.25,1.25,0.00,2
105/12/16,0,0,---,---,---,---,---,0
105/12/19,4000,4840,1.21,1.21,1.21,1.21,-0.04,1
105/12/20,65000,82550,1.27,1.27,1.27,1.27,+0.06,5
