105/08/24,3000,5540,1.84,1.85,1.84,1.85,+0.03,2
105/08/25,0,0,---,---,---,---,---,0
105/08/26,5000,8750,1.75,1.75,1.75,1.75,-0.10,2
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,2000,3100,1.55,1.55,1.55,1.55,-0.12,1
105/09/02,22000,41480,1.88,1.90,1.88,1.88,+0.33,5
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,12000,18090,1.49,1.52,1.49,1.52,-0.32,2
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,15000,18600,1.18,1.27,1.18,1.27,+0.02,2
105/09/13,1000,1390,1.39,1.39,1.39,1.39,+0.12,1
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,2000,2400,1.20,1.20,1.20,1.20,-0.10,1
105/09/21,52000,56200,1.10,1.10,1.08,1.08,-0.12,6
105/09/22,40000,38900,0.94,0.99,0.94,0.99,-0.09,4
105/09/23,5000,4850,0.97,0.97,0.97,0.97,-0.02,1
105/09/26,0,0,---,---,---,---,---,0
