105/08/24,8000,9840,1.23,1.23,1.23,1.23,-0.04,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,87000,100050,1.15,1.15,1.15,1.15,-0.02,1
105/08/31,87000,97440,1.12,1.12,1.12,1.12,-0.03,1
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,414000,454230,1.09,1.12,1.09,1.12,+0.02,5
105/09/07,523000,577260,1.11,1.11,1.08,1.08,-0.04,7
105/09/08,1038000,1122130,1.09,1.09,1.08,1.08,0.00,15
105/09/09,932000,1024440,1.09,1.11,1.08,1.08,0.00,11
105/09/10,499000,534190,1.07,1.09,1.07,1.09,+0.01,14
105/09/12,499000,564870,1.13,1.14,1.13,1.13,+0.04,4
105/09/13,1000,1050,1.05,1.05,1.05,1.05,-0.08,1
105/09/14,0,0,---,---,---,---,---,0
105/09/19,3000,3270,1.09,1.09,1.09,1.09,+0.05,1
