105/08/24,35000,4900,0.14,0.14,0.14,0.14,-0.01,3
105/08/25,43000,4300,0.10,0.10,0.10,0.10,-0.04,2
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,150000,9000,0.06,0.06,0.06,0.06,-0.03,4
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,599000,11980,0.02,0.02,0.02,0.02,-0.01,3
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,135000,1350,0.01,0.01,0.01,0.01,-0.01,1
105/09/12,0,0,---,---,---,---,---,0
