105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
105/08/26,35000,63000,1.80,1.80,1.80,1.80,+0.11,3
105/08/29,242000,424610,1.76,1.80,1.71,1.80,0.00,15
105/08/30,211000,376170,1.81,1.86,1.73,1.86,+0.06,13
105/08/31,60000,107230,1.78,1.80,1.77,1.77,-0.09,7
105/09/01,29000,48610,1.69,1.69,1.67,1.67,-0.10,3
105/09/02,202000,385860,1.79,2.12,1.79,2.05,+0.38,20
105/09/05,253000,521000,2.11,2.11,1.93,2.01,-0.04,26
105/09/06,170000,341620,2.05,2.08,1.93,2.08,+0.07,16
105/09/07,168000,382600,2.25,2.38,2.17,2.17,+0.09,20
105/09/08,77000,162290,2.12,2.17,2.04,2.17,0.00,12
105/09/09,30000,59900,1.99,2.03,1.97,2.03,-0.14,3
105/09/10,98000,184060,1.81,1.91,1.81,1.87,-0.16,13
105/09/12,201000,432350,2.11,2.22,1.92,1.94,+0.07,25
105/09/13,188000,363420,1.92,2.01,1.75,1.87,-0.07,25
105/09/14,15000,27930,1.87,1.88,1.83,1.88,+0.01,5
105/09/19,142000,293990,2.06,2.12,2.04,2.12,+0.24,13
105/09/20,126000,256030,2.03,2.07,1.99,2.04,-0.08,10
105/09/21,5000,10200,2.14,2.14,2.00,2.00,-0.04,3
105/09/22,115000,248420,2.09,2.28,2.08,2.23,+0.23,29
105/09/23,262000,704970,2.63,2.95,2.50,2.86,+0.63,39
105/09/26,118000,340700,2.76,3.03,2.76,3.01,+0.15,12
105/09/29,50000,143700,2.93,2.93,2.84,2.84,-0.17,4
