105/11/09,0,0,---,---,---,---,---,0
105/11/10,20000,8400,0.42,0.42,0.42,0.42,+0.09,1
105/11/11,289000,129090,0.44,0.47,0.44,0.47,+0.05,3
105/11/14,491000,240280,0.46,0.50,0.46,0.49,+0.02,4
105/11/15,335000,179770,0.53,0.54,0.53,0.54,+0.05,3
105/11/16,113000,68930,0.61,0.61,0.61,0.61,+0.07,2
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,105000,60300,0.56,0.58,0.56,0.57,+0.03,3
105/11/22,300000,181000,0.61,0.61,0.60,0.60,+0.03,3
105/11/23,152000,91780,0.59,0.65,0.59,0.65,+0.05,5
105/11/24,89000,54810,0.65,0.65,0.59,0.59,-0.06,3
105/11/25,1126000,819060,0.65,0.85,0.65,0.76,+0.17,25
105/11/28,2053000,1797220,0.85,0.93,0.83,0.89,+0.13,32
105/11/29,136000,112740,0.81,0.86,0.81,0.84,-0.05,5
105/11/30,1206000,1072410,0.89,0.90,0.80,0.80,-0.04,18
105/12/01,559000,407980,0.76,0.76,0.68,0.74,-0.06,21
105/12/02,319000,216670,0.67,0.69,0.67,0.69,-0.05,7
105/12/05,228000,167770,0.74,0.74,0.71,0.71,+0.02,3
105/12/06,376000,248890,0.66,0.67,0.65,0.65,-0.06,9
105/12/07,278000,191200,0.66,0.69,0.66,0.68,+0.03,6
105/12/08,583000,444930,0.69,0.80,0.69,0.76,+0.08,18
105/12/09,566000,426520,0.78,0.78,0.73,0.73,-0.03,13
105/12/12,165000,108790,0.66,0.67,0.65,0.67,-0.06,8
105/12/13,134000,87900,0.65,0.67,0.65,0.66,-0.01,7
105/12/14,412000,303560,0.69,0.76,0.69,0.76,+0.10,11
105/12/15,515000,369970,0.69,0.76,0.69,0.73,-0.03,15
105/12/16,724000,597900,0.83,0.85,0.80,0.80,+0.07,24
105/12/19,344000,278830,0.81,0.85,0.78,0.78,-0.02,12
105/12/20,991000,855180,0.82,0.90,0.82,0.86,+0.08,31
105/12/21,451000,367960,0.83,0.83,0.80,0.81,-0.05,19
105/12/22,310000,254880,0.83,0.83,0.80,0.80,-0.01,12
105/12/23,384000,321060,0.84,0.84,0.79,0.79,-0.01,4
105/12/26,130000,102850,0.80,0.80,0.78,0.79,0.00,5
105/12/27,335000,270700,0.80,0.84,0.80,0.84,+0.05,11
105/12/28,626000,522850,0.84,0.86,0.80,0.80,-0.04,16
105/12/29,754000,562450,0.75,0.77,0.72,0.73,-0.07,14
105/12/30,162000,118640,0.74,0.74,0.72,0.72,-0.01,5
106/01/03,877000,572210,0.67,0.68,0.63,0.66,-0.06,20
106/01/04,519000,350330,0.67,0.68,0.67,0.67,+0.01,6
106/01/05,536000,403210,0.70,0.80,0.70,0.80,+0.13,28
