105/08/24,45000,3600,0.08,0.08,0.08,0.08,-0.02,2
105/08/25,50000,3500,0.07,0.07,0.07,0.07,-0.01,1
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,730000,83650,0.09,0.12,0.09,0.10,+0.05,27
105/09/10,150000,10500,0.07,0.07,0.07,0.07,-0.03,16
105/09/12,90000,6000,0.08,0.08,0.06,0.06,-0.01,9
105/09/13,139000,4170,0.03,0.03,0.03,0.03,-0.03,2
