105/10/14,0,0,---,---,---,---,---,0
105/10/17,95000,119700,1.26,1.26,1.26,1.26,+0.04,1
105/10/18,1331000,1901810,1.35,1.58,1.34,1.57,+0.31,23
105/10/19,1461000,2449410,1.61,2.04,1.56,1.79,+0.22,21
105/10/20,431000,817160,1.74,1.98,1.74,1.87,+0.08,12
105/10/21,268000,525070,1.89,2.03,1.89,1.92,+0.05,6
105/10/24,149000,283100,1.90,1.90,1.90,1.90,-0.02,1
105/10/25,12000,21540,1.82,1.82,1.79,1.79,-0.11,2
105/10/26,100000,197400,1.98,1.98,1.92,1.92,+0.13,3
105/10/27,90000,181800,2.02,2.02,2.02,2.02,+0.10,1
105/10/28,0,0,---,---,---,---,---,0
105/10/31,2000,3200,1.60,1.60,1.60,1.60,-0.19,1
105/11/01,0,0,---,---,---,---,---,0
105/11/02,10000,12500,1.25,1.25,1.25,1.25,-0.31,1
105/11/03,10000,13200,1.32,1.32,1.32,1.32,+0.07,1
105/11/04,99000,130680,1.32,1.32,1.32,1.32,0.00,2
105/11/07,426000,664950,1.44,1.66,1.40,1.63,+0.31,9
105/11/08,371000,662030,1.91,1.92,1.71,1.78,+0.15,10
105/11/09,22000,40060,1.86,1.86,1.48,1.48,-0.30,3
105/11/10,7000,12750,1.75,1.85,1.75,1.85,+0.37,2
105/11/11,3000,5210,1.74,1.74,1.73,1.73,-0.12,2
105/11/14,11000,22630,2.03,2.08,1.97,2.08,+0.35,5
105/11/15,57000,114190,1.98,2.10,1.91,2.02,-0.06,11
105/11/16,17000,35840,2.12,2.12,1.92,1.92,-0.10,5
105/11/17,1000,1830,1.83,1.83,1.83,1.83,-0.09,1
105/11/18,17000,34350,1.98,2.07,1.95,2.07,+0.24,9
105/11/21,31000,63260,2.06,2.06,2.04,2.04,-0.03,2
105/11/22,176000,375190,2.19,2.19,2.03,2.03,-0.01,6
105/11/23,102000,200520,1.99,1.99,1.96,1.96,-0.07,2
105/11/24,2000,4000,2.00,2.00,2.00,2.00,+0.04,1
105/11/25,18000,35460,1.97,1.97,1.97,1.97,-0.03,1
105/11/28,337000,734610,2.01,2.23,2.01,2.16,+0.19,22
105/11/29,356000,719660,2.03,2.16,1.97,2.10,-0.06,13
105/11/30,115000,259450,2.26,2.26,2.23,2.23,+0.13,2
105/12/01,106000,214240,2.11,2.11,1.90,1.90,-0.33,3
105/12/02,2000,3560,1.78,1.78,1.78,1.78,-0.12,2
105/12/05,14000,21420,1.53,1.53,1.53,1.53,-0.25,1
105/12/06,312000,570930,1.73,1.86,1.73,1.83,+0.30,9
105/12/07,58000,104920,1.82,1.82,1.74,1.74,-0.09,2
105/12/08,275000,503570,1.89,1.90,1.78,1.78,+0.04,6
105/12/09,263000,475290,1.83,1.83,1.80,1.80,+0.02,4
105/12/12,212000,385900,1.81,1.90,1.81,1.82,+0.02,3
105/12/13,40000,70600,1.76,1.78,1.76,1.78,-0.04,2
105/12/14,93000,180340,1.93,2.03,1.88,1.88,+0.10,8
105/12/15,84000,153430,1.82,1.93,1.82,1.93,+0.05,3
105/12/16,360000,737790,1.98,2.13,1.97,2.10,+0.17,25
105/12/19,37000,75200,2.03,2.13,2.00,2.13,+0.03,4
105/12/20,289000,651210,2.29,2.29,1.90,1.95,-0.18,4
105/12/21,64000,124200,1.94,1.96,1.94,1.96,+0.01,2
105/12/22,65000,118390,1.85,1.85,1.82,1.82,-0.14,2
105/12/23,87000,163330,1.78,1.89,1.78,1.89,+0.07,3
105/12/26,87000,168780,1.94,1.94,1.94,1.94,+0.05,2
