105/08/24,5671,45216,8.01,8.18,7.75,8.18,+0.01,8
105/12/20,47706,337362,7.10,7.10,7.03,7.03,-0.06,8
105/12/21,15067,107881,7.12,7.18,7.07,7.08,+0.05,7
105/12/22,52000,368780,7.09,7.30,7.05,7.05,-0.03,11
105/12/23,31001,220557,7.05,7.23,7.05,7.07,+0.02,10
105/12/26,67001,481797,7.02,7.22,7.02,7.22,+0.15,10
105/12/27,148000,1068770,7.20,7.25,7.07,7.25,+0.03,21
105/12/28,47150,340006,7.24,7.34,7.10,7.34,+0.09,18
105/12/29,41001,298257,7.26,7.34,7.25,7.26,-0.08,13
105/12/30,140705,1048010,7.18,7.77,7.16,7.77,+0.51,44
106/01/03,37213,293828,8.20,8.20,7.70,7.78,+0.01,35
106/01/04,1,7,---,---,---,---,---,1
106/01/05,32000,238440,7.23,7.70,7.23,7.69,-0.06,21
106/01/06,24251,180008,7.42,7.44,7.40,7.40,-0.29,19
106/01/09,6010,43611,7.27,7.27,7.25,7.25,-0.15,8
106/01/10,8411,62499,7.44,7.45,7.44,7.45,+0.20,6
106/01/11,25470,187311,7.50,7.50,7.25,7.45,0.00,11
106/01/12,17000,124300,7.31,7.38,7.28,7.37,-0.08,9
106/01/13,42136,298769,7.37,7.37,7.07,7.13,-0.24,20
106/01/16,58001,408587,7.02,7.17,7.00,7.02,-0.11,18
106/01/17,33400,240637,7.03,7.26,7.03,7.26,+0.24,15
106/01/18,8512,60323,7.24,7.24,7.15,7.15,-0.11,11
106/01/19,4342,30814,7.11,7.11,7.10,7.10,-0.05,6
106/01/20,27011,193177,7.10,7.22,7.09,7.21,+0.11,15
106/01/23,33003,234951,7.15,7.15,7.10,7.10,-0.11,11
106/01/24,74001,529507,7.11,7.22,7.10,7.17,+0.07,25
106/02/02,13277,94994,7.17,7.17,7.15,7.15,-0.02,8
106/02/03,11009,78594,7.11,7.15,7.11,7.15,0.00,5
106/02/06,104830,753978,7.20,7.35,7.11,7.33,+0.18,48
106/02/07,27067,195601,7.18,7.31,7.18,7.21,-0.12,15
106/02/08,88110,638262,7.22,7.32,7.21,7.25,+0.04,34
106/02/09,62326,456443,7.38,7.38,7.30,7.35,+0.10,25
106/02/10,59001,439737,7.35,7.70,7.35,7.38,+0.03,30
106/02/13,40034,299560,7.51,7.60,7.35,7.60,+0.22,19
106/02/14,21003,155992,7.42,7.45,7.42,7.45,-0.15,8
106/02/15,38034,287734,7.45,7.65,7.45,7.65,+0.20,18
106/02/16,27002,202194,7.65,7.65,7.41,7.41,-0.24,12
106/02/17,66000,492940,7.41,7.50,7.40,7.50,+0.09,18
106/02/18,68231,511425,7.50,7.50,7.47,7.50,0.00,17
106/02/20,143693,1078889,7.40,7.59,7.40,7.59,+0.09,30
106/02/21,26326,196602,7.46,7.49,7.46,7.49,-0.10,14
106/02/22,10134,75665,7.51,7.51,7.45,7.45,-0.04,10
106/02/23,38500,283669,7.37,7.40,7.35,7.37,-0.08,20
106/02/24,141234,1047079,7.35,7.54,7.29,7.54,+0.17,27
106/03/01,67705,511160,7.51,7.79,7.50,7.52,-0.02,29
106/03/02,287766,2343568,7.56,8.27,7.55,8.27,+0.75,96
