105/11/15,0,0,---,---,---,---,---,0
105/11/16,25000,16950,0.69,0.69,0.67,0.67,-0.01,3
105/11/17,15000,9750,0.65,0.65,0.65,0.65,-0.02,2
105/11/18,35000,25450,0.70,0.74,0.70,0.73,+0.08,5
105/11/21,14000,10400,0.75,0.75,0.74,0.75,+0.02,4
105/11/22,51000,39920,0.78,0.82,0.75,0.77,+0.02,12
105/11/23,34000,28030,0.83,0.85,0.80,0.81,+0.04,13
105/11/24,129000,116590,0.79,0.96,0.79,0.92,+0.11,28
105/11/25,131000,121270,0.96,0.96,0.88,0.88,-0.04,17
105/11/28,163000,169380,0.95,1.11,0.95,1.02,+0.14,33
105/11/29,48000,47040,0.96,1.00,0.96,1.00,-0.02,7
105/11/30,0,0,---,---,---,---,---,0
105/12/01,150000,155280,1.04,1.09,0.96,0.96,-0.02,10
105/12/02,0,0,---,---,---,---,---,0
105/12/05,40000,36800,0.92,0.92,0.92,0.92,-0.01,1
105/12/06,20000,18660,0.95,0.95,0.93,0.93,+0.01,6
105/12/07,43000,40330,0.96,0.97,0.87,0.89,-0.04,15
105/12/08,96000,83090,0.91,0.91,0.85,0.86,-0.03,25
105/12/09,178000,154630,0.86,0.91,0.83,0.91,+0.05,19
105/12/12,138000,120220,0.89,0.89,0.85,0.85,-0.06,21
105/12/13,80000,64900,0.85,0.85,0.79,0.79,-0.06,7
105/12/14,165000,131050,0.80,0.80,0.78,0.79,0.00,12
105/12/15,80000,64520,0.78,0.82,0.78,0.80,+0.01,12
105/12/16,62000,50030,0.81,0.85,0.79,0.85,+0.05,7
105/12/19,45000,41210,0.92,0.93,0.88,0.88,+0.03,10
105/12/20,22000,20230,0.93,0.93,0.89,0.90,+0.02,7
105/12/21,40000,33920,0.85,0.86,0.84,0.84,-0.06,10
105/12/22,76000,65070,0.86,0.87,0.84,0.84,0.00,9
105/12/23,50000,44040,0.89,0.89,0.86,0.86,+0.02,11
105/12/26,20000,16200,0.81,0.81,0.81,0.81,-0.05,3
105/12/27,30000,24300,0.81,0.81,0.81,0.81,0.00,3
105/12/28,42000,32930,0.77,0.79,0.77,0.79,-0.02,8
105/12/29,167000,129290,0.77,0.79,0.77,0.78,-0.01,10
105/12/30,100000,79800,0.79,0.81,0.79,0.81,+0.03,6
