105/08/24,542701,32935508,60.60,60.80,60.60,60.70,0.10,179
105/08/25,192078,11673915,60.70,60.80,60.70,60.70,,118
105/08/26,116151,7057739,60.80,60.80,60.70,60.80,0.10,102
105/08/29,160281,9753140,60.80,60.90,60.80,60.80,,140
105/08/30,770207,46965795,60.80,61.10,60.80,61.00,0.20,257
105/08/31,292389,17835677,61.00,61.10,61.00,61.00,,130
105/09/01,234753,14331753,61.00,61.10,61.00,61.00,,146
105/09/02,111016,6771976,61.00,61.00,61.00,61.00,,85
105/09/05,3410151,208679511,61.00,61.10,61.00,61.00,,95
105/09/06,292224,17847764,61.00,61.10,61.00,61.00,,193
105/09/07,17170115,1050782915,61.10,61.10,61.00,61.00,,157
105/09/08,239016,14575667,61.00,61.00,60.90,60.90,-0.10,162
105/09/09,391741,23885920,60.90,61.10,60.80,61.00,0.10,174
105/09/10,68330,4164559,60.90,61.00,60.90,60.90,-0.10,58
105/09/12,112438,6849227,60.90,61.00,60.90,60.90,,75
105/09/13,189039,11520464,60.90,61.00,60.90,60.90,,132
105/09/14,56923,3467305,60.90,61.00,60.90,60.90,,53
105/09/19,78302,4774688,60.90,61.00,60.90,61.00,0.10,68
105/09/20,203577,12414136,61.00,61.00,60.90,61.00,,127
105/09/21,115777,7062497,61.00,61.10,61.00,61.00,,81
105/09/22,165720,10109420,61.00,61.10,61.00,61.00,,108
105/09/23,211346,12909606,61.00,61.20,61.00,61.10,0.10,155
105/09/26,118099,7216139,61.10,61.20,61.00,61.00,-0.10,80
105/09/29,104370,6374870,61.10,61.10,61.00,61.10,0.10,87
105/09/30,376875,22992075,61.10,61.10,61.00,61.00,-0.10,115
105/10/03,292351,17860511,61.00,61.20,61.00,61.10,0.10,103
105/10/04,365750,22379091,61.10,61.30,61.10,61.10,,158
105/10/05,299056,18300414,61.10,61.30,61.10,61.20,0.10,108
105/10/06,137535,8420382,61.20,61.30,61.20,61.20,,79
105/10/07,64886,3973828,61.20,61.30,61.20,61.20,,58
105/10/11,10718343,658083755,61.30,61.30,61.20,61.20,,60
105/10/12,251426,15411710,61.20,61.40,61.20,61.30,0.10,107
105/10/13,164839,10105027,61.30,61.40,61.30,61.30,,78
105/10/14,153548,9413131,61.30,61.40,61.20,61.40,0.10,93
105/10/17,297247,18224711,61.30,61.40,61.30,61.30,-0.10,77
105/10/18,293508,18025484,61.30,61.50,61.30,61.50,0.20,105
105/10/19,377191,23255143,61.50,61.80,61.40,61.70,0.20,172
105/10/20,240886,14877555,61.70,61.80,61.70,61.80,0.10,119
105/10/21,166881,10315951,61.90,61.90,61.80,61.80,,96
105/10/24,244983,15171342,61.80,62.00,61.80,62.00,0.20,127
105/10/25,333352,20676084,62.00,62.20,61.90,61.90,-0.10,122
105/10/26,217622,13490149,61.90,62.00,61.90,62.00,0.10,93
105/10/27,128435,7963024,62.00,62.10,61.90,62.00,,66
105/10/28,8113704,499044973,62.00,62.00,61.90,61.90,-0.10,54
105/10/31,50668,3135679,61.90,61.90,61.80,61.90,,48
105/11/01,64152,3968692,61.90,61.90,61.80,61.80,-0.10,45
105/11/02,198469,12254987,61.80,61.80,61.60,61.60,-0.20,104
105/11/03,140868,8673879,61.60,61.70,61.50,61.60,,104
105/11/04,173035,10644550,61.50,61.60,61.40,61.50,-0.10,91
105/11/07,92751,5712854,61.50,61.70,61.50,61.60,0.10,58
105/11/08,68922,4245591,61.70,61.70,61.50,61.60,,49
105/11/09,236850,14569587,61.70,61.70,61.40,61.40,-0.20,126
105/11/10,153760,9469614,61.50,61.70,61.50,61.70,0.30,72
105/11/11,135500,8342496,61.70,61.70,61.50,61.50,-0.20,71
105/11/14,115540,7126258,61.60,61.70,61.50,61.60,0.10,76
105/11/15,286946,17669777,61.60,61.70,61.50,61.60,,83
105/11/16,308023,18943312,61.60,61.60,61.40,61.40,-0.20,88
105/11/17,125881,7732580,61.40,61.50,61.40,61.50,0.10,65
105/11/18,80354,4937999,61.50,61.50,61.40,61.50,,45
105/11/21,4130625,254821870,61.50,61.50,61.40,61.40,-0.10,73
105/11/22,209949,12890562,61.40,61.50,61.30,61.40,,106
105/11/23,89755,5510630,61.30,61.50,61.30,61.30,-0.10,74
105/11/24,102626,6296165,61.40,61.40,61.30,61.30,,66
105/11/25,73780,4525608,61.30,61.40,61.30,61.30,,60
105/11/28,501026,30761488,61.30,61.40,61.30,61.40,0.10,114
105/11/29,172231,10576378,61.40,61.50,61.40,61.50,0.10,78
105/11/30,247000,15166696,61.40,61.50,61.40,61.40,-0.10,112
105/12/01,283414,17403612,61.40,61.50,61.40,61.40,,90
105/12/02,173063,10626363,61.40,61.50,61.40,61.40,,72
105/12/05,193735,11897253,61.40,61.50,61.40,61.50,0.10,80
105/12/06,206116,12655206,61.40,61.40,61.40,61.40,-0.10,68
105/12/07,85269,5238714,61.40,61.50,61.40,61.50,0.10,58
105/12/08,454774,27967718,61.50,61.60,61.40,61.60,0.10,103
105/12/09,304068,18707569,61.60,61.60,61.50,61.60,,110
105/12/12,471506,29002460,61.50,61.60,61.50,61.60,,152
105/12/13,274112,16877671,61.60,61.60,61.50,61.60,,87
105/12/14,202146,12450776,61.60,61.60,61.50,61.60,,77
105/12/15,264665,16302594,61.60,61.60,61.50,61.60,,95
105/12/16,366653,22586918,61.60,61.70,61.60,61.60,,75
105/12/19,186549,11491411,61.60,61.60,61.60,61.60,,72
105/12/20,238325,14684383,61.60,61.70,61.60,61.60,,117
105/12/21,266281,16417579,61.60,61.70,61.60,61.60,,114
105/12/22,483287,29771248,61.70,61.70,61.60,61.60,,161
105/12/23,358767,22094868,61.60,61.70,61.50,61.50,-0.10,107
105/12/26,618499,38154334,61.60,61.90,61.60,61.90,0.40,146
105/12/27,189928,11719956,61.80,61.80,61.70,61.80,-0.10,50
105/12/28,171130,10569315,61.80,61.80,61.70,61.70,-0.10,87
105/12/29,212772,13148552,61.70,61.90,61.70,61.90,0.20,73
105/12/30,230095,14242568,61.90,61.90,61.80,61.90,,87
106/01/03,132231,8173047,61.90,61.90,61.80,61.80,-0.10,56
106/01/04,152189,9419975,61.90,62.00,61.80,62.00,0.20,82
106/01/05,115246,7133350,61.90,61.90,61.90,61.90,-0.10,51
106/01/06,165848,10267901,62.00,62.00,61.90,62.00,0.10,76
106/01/09,112521,6971343,62.00,62.00,61.90,62.00,,58
106/01/10,386745,23976308,62.00,62.10,61.90,62.10,0.10,154
106/01/11,188359,11678116,62.00,62.10,61.90,62.10,,87
106/01/12,69605,4318110,62.10,62.10,62.00,62.10,,60
106/01/13,125576,7788451,62.10,62.10,62.00,62.10,,73
106/01/16,102157,6336634,62.00,62.10,62.00,62.10,,39
106/01/17,251958,15646096,62.00,62.20,62.00,62.20,0.10,123
106/01/18,378947,23567703,62.20,62.30,62.10,62.30,0.10,142
106/01/19,456365,28427736,62.20,62.30,62.20,62.30,,126
106/01/20,281833,17559803,62.30,62.40,62.30,62.40,0.10,103
106/01/23,349314,21796257,62.30,62.50,62.30,62.40,,97
106/01/24,110044,6867435,62.40,62.50,62.40,62.50,0.10,63
106/02/02,440513,27534659,62.50,62.60,62.40,62.60,0.10,110
106/02/03,281689,17615858,62.60,62.60,62.50,62.60,,83
106/02/06,97138,6078023,62.60,62.60,62.50,62.60,,47
106/02/07,150365,9405310,62.60,62.60,62.50,62.60,,86
106/02/08,371521,23257759,62.60,62.70,62.50,62.60,,112
106/02/09,270044,16943455,62.60,62.80,62.60,62.70,0.10,107
106/02/10,460815,28955093,62.80,62.90,62.70,62.90,0.20,164
