105/11/23,0,0,---,---,---,---,---,0
105/11/24,286000,224770,0.75,0.84,0.71,0.84,+0.11,11
105/11/25,275000,229650,0.84,0.85,0.77,0.77,-0.07,17
105/11/28,120000,94150,0.75,0.79,0.75,0.78,+0.01,4
105/11/29,450000,351600,0.76,0.80,0.76,0.77,-0.01,12
105/11/30,310000,226830,0.74,0.76,0.71,0.71,-0.06,27
105/12/01,78000,50700,0.72,0.72,0.60,0.60,-0.11,9
105/12/02,80000,44000,0.55,0.55,0.55,0.55,-0.05,5
105/12/05,63000,35810,0.57,0.57,0.56,0.57,+0.02,7
105/12/06,40000,23650,0.64,0.64,0.55,0.55,-0.02,6
105/12/07,20000,11400,0.57,0.57,0.57,0.57,+0.02,1
105/12/08,25000,16800,0.65,0.72,0.65,0.72,+0.15,3
105/12/09,47000,33250,0.69,0.73,0.68,0.68,-0.04,8
105/12/12,24000,17520,0.73,0.76,0.71,0.71,+0.03,4
105/12/13,40000,29550,0.76,0.76,0.70,0.70,-0.01,6
105/12/14,673000,565720,0.75,1.01,0.75,1.01,+0.31,26
105/12/15,1274000,1409850,1.01,1.25,1.01,1.14,+0.13,62
105/12/16,1371000,1599240,1.13,1.26,1.06,1.15,+0.01,80
105/12/19,1670000,1791150,1.11,1.24,0.94,0.97,-0.18,89
105/12/20,2398000,2688370,1.05,1.49,1.00,1.49,+0.52,107
105/12/21,2113000,2617690,1.28,1.34,1.16,1.18,-0.31,126
105/12/22,496000,584320,1.22,1.22,1.11,1.18,0.00,40
105/12/23,505000,550750,1.16,1.19,1.06,1.06,-0.12,38
105/12/26,420000,467910,1.22,1.22,1.03,1.06,0.00,37
105/12/27,199000,191420,1.01,1.04,0.95,0.95,-0.11,25
105/12/28,822000,944320,0.99,1.26,0.99,1.24,+0.29,68
105/12/29,492000,572420,1.12,1.20,1.12,1.12,-0.12,43
