105/11/25,764000,685370,0.91,0.92,0.87,0.90,+0.03,10
105/11/28,714000,616320,0.86,0.88,0.86,0.88,-0.02,4
105/11/29,45000,38900,0.86,0.88,0.86,0.88,0.00,4
105/11/30,5000,4150,0.83,0.83,0.83,0.83,-0.05,1
105/12/01,0,0,---,---,---,---,---,0
105/12/02,21000,17640,0.84,0.84,0.84,0.84,+0.02,1
105/12/05,241000,195210,0.81,0.81,0.81,0.81,-0.03,2
105/12/06,1114000,920540,0.83,0.85,0.82,0.85,+0.04,9
105/12/07,2174000,1957480,0.86,0.93,0.86,0.90,+0.05,44
105/12/08,1351000,1203130,0.90,0.90,0.87,0.88,-0.02,21
105/12/09,0,0,---,---,---,---,---,0
105/12/12,40000,34800,0.87,0.87,0.87,0.87,+0.02,2
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,200000,154000,0.77,0.77,0.77,0.77,-0.04,1
105/12/16,25000,19650,0.79,0.79,0.78,0.78,+0.01,3
105/12/19,265000,204050,0.77,0.77,0.77,0.77,-0.01,3
105/12/20,10000,7600,0.76,0.76,0.76,0.76,-0.01,1
105/12/21,29000,23240,0.80,0.81,0.80,0.81,+0.05,3
105/12/22,4000,3160,0.79,0.79,0.79,0.79,-0.02,1
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,132000,100320,0.76,0.76,0.76,0.76,+0.01,2
106/01/03,574000,447180,0.77,0.82,0.76,0.78,+0.02,9
106/01/04,1281000,1041430,0.79,0.85,0.79,0.82,+0.04,36
106/01/05,1122000,923080,0.83,0.83,0.79,0.83,+0.01,16
