105/08/24,280000,128500,0.45,0.46,0.45,0.45,-0.01,4
105/08/25,450000,216500,0.46,0.49,0.46,0.49,+0.04,5
105/08/26,211000,101170,0.48,0.48,0.47,0.47,-0.02,3
105/08/29,10000,4200,0.42,0.42,0.42,0.42,-0.05,1
105/08/30,2000,920,0.46,0.46,0.46,0.46,+0.04,1
105/08/31,111000,56300,0.49,0.51,0.49,0.51,+0.05,7
105/09/01,99000,47120,0.48,0.48,0.46,0.46,-0.05,4
105/09/02,0,0,---,---,---,---,---,0
105/09/05,1000,410,0.41,0.41,0.41,0.41,0.00,1
105/09/06,50000,20500,0.41,0.41,0.41,0.41,0.00,1
105/09/07,0,0,---,---,---,---,---,0
105/09/08,485000,204550,0.42,0.43,0.42,0.43,+0.02,3
105/09/09,485000,202850,0.42,0.42,0.41,0.41,-0.02,3
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,5000,1550,0.31,0.31,0.31,0.31,-0.02,1
105/09/19,17000,6080,0.33,0.37,0.33,0.37,+0.06,4
105/09/20,3000,1170,0.39,0.40,0.38,0.38,+0.01,3
105/09/21,2000,720,0.36,0.36,0.36,0.36,-0.02,1
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,101000,30300,0.30,0.30,0.30,0.30,+0.02,4
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,31000,6410,0.21,0.21,0.20,0.20,-0.07,3
105/10/11,20000,3100,0.16,0.16,0.15,0.15,-0.05,2
105/10/12,0,0,---,---,---,---,---,0
105/10/13,42000,5880,0.14,0.14,0.14,0.14,-0.01,1
105/10/14,20000,2200,0.11,0.11,0.11,0.11,-0.03,1
105/10/17,0,0,---,---,---,---,---,0
105/10/18,14000,1120,0.08,0.08,0.08,0.08,-0.02,1
105/10/19,15000,1200,0.08,0.08,0.08,0.08,0.00,1
105/10/20,0,0,---,---,---,---,---,0
105/10/21,25000,2000,0.08,0.08,0.08,0.08,0.00,1
105/10/24,0,0,---,---,---,---,---,0
