105/08/24,7000,8890,1.27,1.27,1.27,1.27,-0.04,1
105/08/25,844000,1118680,1.25,1.36,1.25,1.36,+0.09,13
105/08/26,999000,1258430,1.27,1.27,1.24,1.25,-0.11,18
105/08/29,155000,193750,1.25,1.25,1.25,1.25,0.00,3
105/08/30,91000,109200,1.20,1.20,1.20,1.20,-0.05,2
105/08/31,185000,212470,1.19,1.19,1.11,1.11,-0.09,3
105/09/01,94000,106220,1.13,1.13,1.13,1.13,+0.02,1
105/09/02,0,0,---,---,---,---,---,0
105/09/05,300000,307130,1.02,1.06,1.02,1.06,+0.06,3
105/09/06,919000,996360,1.06,1.10,1.06,1.09,+0.03,13
105/09/07,1091000,1157330,1.05,1.09,1.04,1.04,-0.05,23
105/09/08,486000,481250,1.00,1.00,0.96,0.96,-0.08,21
105/09/09,10000,9100,0.91,0.91,0.91,0.91,-0.05,1
105/09/10,0,0,---,---,---,---,---,0
105/09/12,26000,19200,0.75,0.75,0.72,0.73,-0.12,6
105/09/13,35000,23450,0.70,0.70,0.63,0.68,-0.05,5
105/09/14,0,0,---,---,---,---,---,0
105/09/19,6000,4130,0.68,0.69,0.68,0.69,+0.02,2
105/09/20,0,0,---,---,---,---,---,0
105/09/21,10000,6600,0.66,0.66,0.66,0.66,+0.01,1
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,205000,129450,0.63,0.65,0.63,0.65,+0.02,2
105/09/29,361000,222010,0.62,0.62,0.60,0.61,-0.04,4
105/09/30,131000,79910,0.61,0.61,0.61,0.61,0.00,1
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,30000,15300,0.51,0.51,0.51,0.51,-0.08,1
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
