105/08/24,80000,85600,1.07,1.07,1.07,1.07,0.01,2
105/08/25,125000,124700,1.00,1.00,0.99,0.99,-0.08,4
105/08/26,153000,148100,1.00,1.00,0.96,0.96,-0.03,11
105/08/29,1045000,1017350,0.97,1.06,0.97,1.00,0.04,7
105/08/30,4000,3870,0.96,0.99,0.96,0.99,-0.01,2
105/08/31,38000,39520,1.04,1.04,1.04,1.04,0.05,3
105/09/01,20000,22000,1.09,1.11,1.09,1.11,0.07,2
105/09/02,70000,76500,1.10,1.10,1.09,1.09,-0.02,2
105/09/05,1029000,1008090,0.98,0.99,0.96,0.96,-0.13,11
105/09/06,268000,240340,0.92,0.92,0.87,0.87,-0.09,13
105/09/07,391000,313720,0.83,0.83,0.76,0.76,-0.11,11
105/09/08,108000,85320,0.79,0.79,0.79,0.79,0.03,2
105/09/09,516000,452560,0.87,0.89,0.86,0.88,0.09,15
105/09/10,1704000,1761570,1.06,1.06,1.01,1.02,0.14,23
105/09/12,157000,167620,1.05,1.09,1.05,1.08,0.06,14
105/09/13,470000,514900,1.05,1.18,1.05,1.10,0.02,12
105/09/14,933000,1033110,1.10,1.12,1.09,1.12,0.02,14
105/09/19,646000,600020,0.98,0.98,0.85,0.85,-0.27,33
105/09/20,143000,123480,0.87,0.87,0.85,0.86,0.01,10
105/09/21,430000,360970,0.85,0.88,0.81,0.82,-0.04,18
105/09/22,1333000,1040050,0.76,0.80,0.75,0.77,-0.05,23
105/09/23,730000,543490,0.77,0.78,0.73,0.73,-0.04,29
105/09/26,719000,564930,0.78,0.81,0.78,0.81,0.08,16
105/09/29,1451000,1045570,0.75,0.75,0.68,0.71,-0.10,40
105/09/30,756000,607750,0.78,0.83,0.78,0.80,0.09,36
105/10/03,268000,207800,0.78,0.79,0.74,0.77,-0.03,12
105/10/04,1080000,789490,0.75,0.76,0.71,0.71,-0.06,39
105/10/05,702000,507280,0.73,0.73,0.71,0.72,0.01,14
105/10/06,231000,166370,0.71,0.75,0.70,0.70,-0.02,13
105/10/07,347000,243660,0.71,0.71,0.70,0.70,,8
105/10/11,880000,627610,0.69,0.80,0.63,0.76,0.06,43
105/10/12,1553000,1138020,0.76,0.78,0.68,0.68,-0.08,41
105/10/13,821000,610880,0.72,0.76,0.71,0.74,0.06,20
105/10/14,908000,686450,0.76,0.78,0.74,0.78,0.04,30
105/10/17,1151000,949300,0.79,0.87,0.75,0.78,,33
105/10/18,447000,335440,0.76,0.79,0.72,0.72,-0.06,22
105/10/19,854000,565280,0.69,0.69,0.65,0.67,-0.05,35
105/10/20,901000,568890,0.67,0.67,0.62,0.64,-0.03,24
105/10/21,353000,217580,0.61,0.65,0.60,0.63,-0.01,11
105/10/24,442000,267880,0.61,0.62,0.59,0.60,-0.03,15
105/10/25,800000,435300,0.58,0.58,0.52,0.53,-0.07,32
105/10/26,411000,230750,0.56,0.58,0.55,0.56,0.03,16
105/10/27,934000,569940,0.56,0.64,0.56,0.61,0.05,27
105/10/28,706000,440690,0.61,0.64,0.60,0.63,0.02,20
105/10/31,407000,274180,0.69,0.72,0.60,0.60,-0.03,28
