105/10/11,0,0,---,---,---,---,---,0
105/10/12,40000,26000,0.65,0.65,0.65,0.65,-0.04,1
105/10/13,40000,26800,0.67,0.67,0.67,0.67,+0.02,1
105/10/14,2000,1080,0.54,0.54,0.54,0.54,-0.13,1
105/10/17,399000,211470,0.53,0.53,0.53,0.53,-0.01,2
105/10/18,399000,211470,0.53,0.53,0.53,0.53,0.00,2
105/10/19,105000,58250,0.55,0.56,0.55,0.56,+0.03,3
105/10/20,105000,55700,0.53,0.54,0.53,0.54,-0.02,2
105/10/21,0,0,---,---,---,---,---,0
105/10/24,100000,52000,0.53,0.53,0.51,0.51,-0.01,2
105/10/25,928000,503080,0.53,0.56,0.53,0.55,+0.04,8
105/10/26,1003000,519070,0.52,0.53,0.51,0.52,-0.03,7
105/10/27,266000,140980,0.53,0.54,0.52,0.52,0.00,3
105/10/28,553000,266090,0.52,0.52,0.44,0.44,-0.08,9
105/10/31,579000,229400,0.40,0.40,0.38,0.40,-0.04,10
105/11/01,838000,318060,0.38,0.40,0.36,0.36,-0.04,13
105/11/02,655000,219100,0.34,0.34,0.32,0.32,-0.04,7
105/11/03,99000,30690,0.31,0.31,0.31,0.31,-0.01,1
105/11/04,82000,22640,0.28,0.28,0.27,0.27,-0.04,2
105/11/07,250000,67500,0.27,0.27,0.27,0.27,0.00,1
105/11/08,410000,89000,0.24,0.24,0.20,0.20,-0.07,4
105/11/09,440000,91000,0.22,0.22,0.16,0.16,-0.04,4
105/11/10,31000,5280,0.17,0.18,0.17,0.18,+0.02,2
105/11/11,111000,18300,0.14,0.20,0.14,0.19,+0.01,5
105/11/14,76000,14600,0.19,0.20,0.19,0.20,+0.01,5
105/11/15,100000,16500,0.17,0.17,0.16,0.16,-0.04,4
105/11/16,296000,44200,0.15,0.15,0.14,0.15,-0.01,6
105/11/17,180000,27500,0.16,0.16,0.15,0.15,0.00,4
105/11/18,220000,30000,0.14,0.14,0.13,0.14,-0.01,4
105/11/21,166000,30020,0.16,0.24,0.16,0.24,+0.10,8
105/11/22,143000,36110,0.27,0.28,0.23,0.25,+0.01,10
105/11/23,70000,16900,0.25,0.25,0.24,0.24,-0.01,4
105/11/24,632000,163310,0.26,0.26,0.25,0.26,+0.02,16
105/11/25,559000,171470,0.26,0.39,0.26,0.39,+0.13,21
105/11/28,910000,347790,0.39,0.42,0.32,0.32,-0.07,27
105/11/29,325000,97600,0.28,0.31,0.28,0.30,-0.02,5
105/11/30,285000,94300,0.34,0.35,0.31,0.31,+0.01,5
105/12/01,306000,84880,0.26,0.29,0.26,0.28,-0.03,7
105/12/02,50000,14100,0.29,0.29,0.28,0.28,0.00,3
105/12/05,704000,219500,0.28,0.35,0.28,0.30,+0.02,13
105/12/06,345000,97380,0.29,0.29,0.28,0.28,-0.02,6
105/12/07,82000,24470,0.29,0.30,0.29,0.29,+0.01,4
105/12/08,121000,33880,0.28,0.28,0.28,0.28,-0.01,3
105/12/09,38000,11290,0.30,0.30,0.28,0.28,0.00,3
105/12/12,70000,17600,0.26,0.26,0.25,0.25,-0.03,3
105/12/13,70000,16820,0.24,0.26,0.24,0.26,+0.01,2
105/12/14,69000,17250,0.25,0.25,0.25,0.25,-0.01,1
105/12/15,225000,69800,0.26,0.32,0.26,0.32,+0.07,6
105/12/16,718000,249890,0.32,0.37,0.32,0.32,0.00,13
105/12/19,424000,133050,0.34,0.34,0.29,0.29,-0.03,13
105/12/20,163000,50480,0.31,0.32,0.30,0.31,+0.02,5
105/12/21,189000,59330,0.33,0.33,0.30,0.30,-0.01,5
105/12/22,268000,74980,0.30,0.30,0.27,0.27,-0.03,7
105/12/23,158000,45120,0.29,0.29,0.28,0.28,+0.01,5
105/12/26,385000,115550,0.30,0.31,0.29,0.29,+0.01,7
105/12/27,160000,46460,0.29,0.30,0.28,0.29,0.00,6
105/12/28,1070000,400630,0.31,0.43,0.31,0.37,+0.08,26
105/12/29,1325000,503030,0.36,0.40,0.35,0.35,-0.02,20
105/12/30,599000,206730,0.36,0.36,0.33,0.33,-0.02,12
106/01/03,140000,45700,0.33,0.34,0.32,0.32,-0.01,4
106/01/04,363000,116390,0.32,0.33,0.32,0.32,0.00,4
106/01/05,367000,135000,0.35,0.38,0.34,0.35,+0.03,10
106/01/06,275000,89630,0.34,0.34,0.32,0.32,-0.03,6
106/01/09,2226000,537260,0.33,0.33,0.21,0.22,-0.10,26
106/01/10,410000,88100,0.22,0.22,0.21,0.22,0.00,4
106/01/11,120000,23800,0.21,0.21,0.19,0.19,-0.03,4
106/01/12,240000,44400,0.19,0.19,0.18,0.18,-0.01,2
106/01/13,70000,13300,0.19,0.19,0.19,0.19,+0.01,2
106/01/16,105000,19050,0.19,0.19,0.18,0.18,-0.01,4
106/01/17,200000,36000,0.18,0.18,0.18,0.18,0.00,2
106/01/18,229000,43120,0.18,0.19,0.18,0.19,+0.01,4
106/01/19,203000,44260,0.20,0.22,0.20,0.22,+0.03,4
106/01/20,10000,2100,0.21,0.21,0.21,0.21,-0.01,1
106/01/23,369000,75300,0.21,0.21,0.20,0.20,-0.01,4
106/01/24,25000,4500,0.18,0.18,0.18,0.18,-0.02,1
106/02/02,440000,76300,0.18,0.18,0.17,0.17,-0.01,4
106/02/03,543000,152810,0.20,0.30,0.20,0.30,+0.13,11
