105/10/06,0,0,---,---,---,---,---,0
105/10/07,40000,58500,1.47,1.47,1.46,1.46,+0.04,2
105/10/11,255000,344900,1.52,1.52,1.32,1.34,-0.12,4
105/10/12,200000,268000,1.34,1.34,1.34,1.34,0.00,1
105/10/13,551000,693750,1.26,1.26,1.25,1.26,-0.08,6
105/10/14,541000,627920,1.18,1.18,1.08,1.08,-0.18,9
105/10/17,525000,608960,1.02,1.20,1.02,1.16,+0.08,16
105/10/18,373000,428970,1.18,1.18,1.11,1.11,-0.05,7
105/10/19,346000,390410,1.11,1.16,1.10,1.13,+0.02,11
105/10/20,374000,406710,1.15,1.15,1.02,1.05,-0.08,10
105/10/21,67000,67810,1.03,1.03,1.00,1.01,-0.04,5
105/10/24,45000,46130,1.03,1.03,1.02,1.02,+0.01,3
105/10/25,128000,127620,1.02,1.02,0.99,0.99,-0.03,3
105/10/26,219000,197460,0.93,0.93,0.87,0.87,-0.12,5
105/10/27,821000,667390,0.81,0.83,0.77,0.82,-0.05,17
105/10/28,797000,648730,0.83,0.84,0.77,0.78,-0.04,21
105/10/31,284000,218640,0.72,0.78,0.72,0.78,0.00,7
105/11/01,158000,117940,0.75,0.75,0.73,0.75,-0.03,3
105/11/02,154000,87990,0.62,0.63,0.51,0.51,-0.24,13
105/11/03,154000,70350,0.50,0.50,0.43,0.43,-0.08,6
105/11/04,92000,46330,0.48,0.54,0.48,0.52,+0.09,6
105/11/07,111000,57500,0.53,0.53,0.47,0.51,-0.01,6
105/11/08,130000,67100,0.51,0.52,0.51,0.51,0.00,5
105/11/09,167000,76390,0.47,0.48,0.45,0.45,-0.06,5
105/11/10,151000,88160,0.56,0.59,0.56,0.58,+0.13,3
105/11/11,32000,17650,0.56,0.56,0.55,0.55,-0.03,3
105/11/14,216000,119120,0.55,0.57,0.55,0.57,+0.02,3
105/11/15,280000,149600,0.55,0.55,0.49,0.49,-0.08,5
105/11/16,20000,11050,0.55,0.56,0.55,0.56,+0.07,2
105/11/17,56000,27650,0.49,0.53,0.49,0.53,-0.03,3
105/11/18,6000,3360,0.56,0.56,0.56,0.56,+0.03,2
105/11/21,22000,11260,0.52,0.52,0.51,0.51,-0.05,2
105/11/22,224000,129550,0.51,0.69,0.51,0.69,+0.18,13
105/11/23,915000,708310,0.75,0.80,0.69,0.69,0.00,34
105/11/24,632000,439720,0.69,0.71,0.67,0.70,+0.01,15
105/11/25,700000,572690,0.78,0.87,0.76,0.82,+0.12,24
105/11/28,633000,550300,0.88,0.89,0.84,0.85,+0.03,22
105/11/29,653000,552780,0.83,0.88,0.79,0.88,+0.03,17
105/11/30,1436000,1396280,0.91,1.02,0.90,0.96,+0.08,36
105/12/01,847000,819590,0.98,1.01,0.92,0.94,-0.02,26
105/12/02,92000,85410,0.92,0.93,0.92,0.93,-0.01,6
105/12/05,2536000,2864850,1.03,1.20,1.03,1.20,+0.27,54
105/12/06,2671000,3151260,1.20,1.23,1.13,1.15,-0.05,63
105/12/07,1541000,1916000,1.20,1.28,1.20,1.25,+0.10,63
105/12/08,1663000,2142730,1.31,1.33,1.23,1.26,+0.01,55
105/12/09,195000,237870,1.25,1.25,1.12,1.12,-0.14,11
105/12/12,251000,287580,1.17,1.20,1.12,1.12,0.00,14
105/12/13,845000,878970,1.10,1.10,1.00,1.06,-0.06,25
105/12/14,662000,692830,1.03,1.13,1.00,1.12,+0.06,26
105/12/15,3078000,3653540,1.17,1.23,1.14,1.19,+0.07,57
105/12/16,3701000,4280470,1.19,1.20,1.12,1.16,-0.03,65
105/12/19,4081000,4963640,1.17,1.27,1.17,1.20,+0.04,93
105/12/20,1860000,2127370,1.16,1.16,1.10,1.13,-0.07,49
105/12/21,3933000,4121050,1.19,1.20,0.95,0.98,-0.15,80
105/12/22,2377000,2207860,0.89,1.02,0.84,1.01,+0.03,59
105/12/23,1389000,1381540,1.02,1.04,0.96,0.96,-0.05,30
105/12/26,1946000,1722650,0.91,0.91,0.87,0.89,-0.07,26
105/12/27,1457000,1253100,0.90,0.90,0.82,0.87,-0.02,24
105/12/28,1214000,1125550,0.90,0.96,0.89,0.91,+0.04,37
105/12/29,1182000,1023450,0.85,0.88,0.85,0.87,-0.04,32
105/12/30,1481000,1325500,0.93,0.93,0.82,0.86,-0.01,38
106/01/03,350000,304390,0.84,0.88,0.84,0.86,0.00,10
106/01/04,1514000,1432810,0.91,0.98,0.91,0.93,+0.07,48
106/01/05,1920000,1769120,0.90,0.96,0.89,0.91,-0.02,33
106/01/06,2435000,2168100,0.87,0.94,0.86,0.90,-0.01,43
106/01/09,2498000,2137860,0.90,0.91,0.82,0.84,-0.06,32
106/01/10,1893000,1424770,0.81,0.82,0.74,0.76,-0.08,36
106/01/11,130000,95850,0.75,0.76,0.72,0.72,-0.04,9
106/01/12,506000,382470,0.75,0.77,0.73,0.76,+0.04,15
106/01/13,375000,272020,0.72,0.76,0.71,0.75,-0.01,9
106/01/16,2472000,2138680,0.78,0.92,0.78,0.88,+0.13,82
106/01/17,1739000,1490780,0.87,0.88,0.82,0.84,-0.04,35
