105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,53000,62000,1.17,1.17,1.16,1.16,+0.01,3
105/11/28,237000,286740,1.15,1.24,1.15,1.23,+0.07,11
105/11/29,389000,460030,1.20,1.20,1.12,1.12,-0.11,10
105/11/30,187000,201900,1.09,1.09,1.05,1.07,-0.05,5
105/12/01,114000,123090,1.08,1.08,1.05,1.05,-0.02,3
105/12/02,245000,256920,1.04,1.06,1.04,1.05,0.00,6
105/12/05,654000,659730,1.05,1.05,0.94,0.98,-0.07,15
105/12/06,255000,260000,0.99,1.04,0.99,1.02,+0.04,7
105/12/07,1984000,2073680,1.01,1.07,0.99,1.07,+0.05,33
105/12/08,4582000,5856540,1.14,1.47,0.86,1.44,+0.37,103
105/12/09,2897000,3776240,1.44,1.44,1.25,1.27,-0.17,146
105/12/12,1033000,1363310,1.32,1.36,1.25,1.25,-0.02,59
105/12/13,362000,440670,1.26,1.26,1.18,1.20,-0.05,22
105/12/14,348000,412800,1.21,1.21,1.18,1.19,-0.01,13
105/12/15,344000,395160,1.15,1.21,1.09,1.09,-0.10,22
105/12/16,1420000,1491290,1.10,1.10,1.03,1.07,-0.02,23
105/12/19,634000,652730,1.07,1.07,1.01,1.02,-0.05,23
105/12/20,502000,497620,1.01,1.01,0.96,0.96,-0.06,15
105/12/21,76000,75790,0.98,1.02,0.97,0.99,+0.03,10
105/12/22,136000,134430,1.01,1.01,0.97,0.97,-0.02,10
105/12/23,102000,97890,0.96,0.97,0.95,0.95,-0.02,7
105/12/26,144000,140620,0.95,1.00,0.95,0.97,+0.02,11
105/12/27,252000,248360,0.97,0.99,0.97,0.97,0.00,8
105/12/28,104000,102260,0.98,1.00,0.98,0.98,+0.01,6
105/12/29,459000,446790,0.96,0.98,0.96,0.96,-0.02,6
105/12/30,2973000,2969250,0.98,1.04,0.98,1.01,+0.05,26
106/01/03,1502000,1510960,1.02,1.02,0.95,0.95,-0.06,25
106/01/04,777000,740630,0.96,0.98,0.94,0.96,+0.01,8
106/01/05,45000,43150,0.95,0.98,0.95,0.98,+0.02,5
106/01/06,993000,1022170,1.00,1.05,0.99,0.99,+0.01,32
