105/11/14,0,0,---,---,---,---,---,0
105/11/15,178000,113920,0.64,0.64,0.64,0.64,-0.13,2
105/11/16,520000,331220,0.64,0.64,0.63,0.63,-0.01,6
105/11/17,349000,203040,0.62,0.62,0.52,0.52,-0.11,6
105/11/18,47000,25360,0.51,0.56,0.51,0.56,+0.04,10
105/11/21,857000,504930,0.57,0.59,0.55,0.55,-0.01,13
105/11/22,2715000,1603910,0.53,0.65,0.53,0.65,+0.10,49
105/11/23,2401000,1602610,0.65,0.73,0.63,0.65,0.00,63
105/11/24,1052000,683590,0.66,0.67,0.62,0.62,-0.03,25
105/11/25,878000,552000,0.64,0.66,0.60,0.66,+0.04,30
105/11/28,1166000,811770,0.66,0.73,0.66,0.71,+0.05,38
105/11/29,1077000,747520,0.71,0.71,0.67,0.67,-0.04,30
105/11/30,38000,25480,0.67,0.69,0.67,0.69,+0.02,3
105/12/01,58000,40170,0.71,0.71,0.68,0.68,-0.01,4
105/12/02,34000,21760,0.64,0.64,0.64,0.64,-0.04,2
