106/03/06,0,0,--,--,--,--,,0
106/03/07,0,0,--,--,--,--,,0
106/03/08,6000,7140,1.19,1.19,1.19,1.19,X,1
106/03/09,6000,7620,1.27,1.27,1.27,1.27,0.08,1
106/03/10,0,0,--,--,--,--,,0
106/03/13,0,0,--,--,--,--,,0
106/03/14,0,0,--,--,--,--,,0
106/03/15,0,0,--,--,--,--,,0
106/03/16,0,0,--,--,--,--,,0
106/03/17,0,0,--,--,--,--,,0
106/03/20,0,0,--,--,--,--,,0
106/03/21,0,0,--,--,--,--,,0
106/03/22,0,0,--,--,--,--,,0
106/03/23,0,0,--,--,--,--,,0
106/03/24,0,0,--,--,--,--,,0
106/03/27,0,0,--,--,--,--,,0
106/03/28,206000,243080,1.18,1.18,1.18,1.18,X,8
106/03/29,345000,416780,1.20,1.22,1.20,1.22,0.04,7
106/03/30,139000,165410,1.19,1.19,1.19,1.19,-0.03,2
106/03/31,0,0,--,--,--,--,,0
106/04/05,66000,75240,1.14,1.14,1.14,1.14,X,1
106/04/06,98000,114660,1.17,1.17,1.17,1.17,0.03,5
106/04/07,164000,191280,1.15,1.19,1.15,1.17,,3
