105/08/24,380000,114600,0.32,0.32,0.30,0.32,0.00,8
105/08/25,159000,47700,0.30,0.30,0.30,0.30,-0.02,3
105/08/26,326000,111560,0.31,0.36,0.31,0.35,+0.05,8
105/08/29,324000,117540,0.35,0.40,0.35,0.36,+0.01,11
105/08/30,69000,24550,0.35,0.36,0.35,0.36,0.00,3
105/08/31,60000,20100,0.35,0.35,0.33,0.33,-0.03,4
105/09/01,313000,112990,0.35,0.39,0.35,0.39,+0.06,17
105/09/02,464000,165700,0.35,0.38,0.33,0.35,-0.04,12
105/09/05,335000,124070,0.37,0.38,0.37,0.38,+0.03,7
105/09/06,380000,156720,0.40,0.43,0.40,0.43,+0.05,11
105/09/07,545000,225170,0.40,0.43,0.40,0.42,-0.01,19
105/09/08,193000,76910,0.40,0.40,0.39,0.39,-0.03,5
105/09/09,165000,67740,0.40,0.42,0.40,0.42,+0.03,5
105/09/10,172000,63400,0.38,0.38,0.35,0.35,-0.07,7
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,50000,15500,0.31,0.31,0.31,0.31,0.00,1
105/09/19,54000,17340,0.32,0.34,0.32,0.34,+0.03,3
105/09/20,315000,118550,0.37,0.38,0.37,0.37,+0.03,7
105/09/21,315000,107620,0.33,0.35,0.33,0.34,-0.03,5
105/09/22,30000,10200,0.34,0.34,0.34,0.34,0.00,2
105/09/23,39000,14520,0.38,0.38,0.36,0.36,+0.02,4
105/09/26,114000,42790,0.37,0.38,0.36,0.38,+0.02,5
105/09/29,126000,49420,0.39,0.42,0.39,0.42,+0.04,4
105/09/30,300000,110900,0.36,0.37,0.36,0.37,-0.05,8
105/10/03,463000,180400,0.38,0.40,0.38,0.38,+0.01,13
105/10/04,283000,102390,0.36,0.37,0.33,0.37,-0.01,8
105/10/05,100000,36000,0.36,0.36,0.36,0.36,-0.01,1
105/10/06,11000,3730,0.33,0.34,0.33,0.34,-0.02,2
105/10/07,57000,20320,0.36,0.36,0.35,0.36,+0.02,4
105/10/11,149000,56020,0.35,0.39,0.30,0.30,-0.06,9
105/10/12,146000,42640,0.30,0.30,0.29,0.29,-0.01,7
105/10/13,9000,2250,0.25,0.25,0.25,0.25,-0.04,2
105/10/14,60000,13500,0.24,0.24,0.21,0.21,-0.04,2
105/10/17,60000,12600,0.21,0.21,0.21,0.21,0.00,2
105/10/18,60000,12600,0.21,0.21,0.21,0.21,0.00,1
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,4000,640,0.16,0.16,0.16,0.16,-0.04,1
