105/08/24,20000,8000,0.40,0.40,0.40,0.40,0.00,1
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,157000,62090,0.37,0.41,0.37,0.41,+0.03,2
105/08/30,307000,152340,0.48,0.52,0.48,0.49,+0.08,7
105/08/31,160000,72540,0.47,0.47,0.43,0.45,-0.04,7
105/09/01,90000,33300,0.37,0.37,0.37,0.37,-0.08,2
105/09/02,110000,44660,0.40,0.41,0.40,0.41,+0.04,2
105/09/05,230000,87720,0.41,0.41,0.36,0.37,-0.04,7
105/09/06,180000,61600,0.36,0.36,0.34,0.34,-0.03,5
105/09/07,100000,37500,0.37,0.38,0.37,0.38,+0.04,7
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,300000,57000,0.20,0.20,0.18,0.18,-0.19,7
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
