105/08/24,0,0,---,---,---,---,---,0
105/08/25,208000,166360,0.79,0.81,0.79,0.80,-0.01,4
105/08/26,212000,168320,0.79,0.80,0.77,0.77,-0.03,5
105/08/29,413000,309750,0.75,0.75,0.75,0.75,-0.02,6
105/08/30,488000,389400,0.80,0.80,0.79,0.79,+0.04,5
105/08/31,104000,83200,0.80,0.80,0.80,0.80,+0.01,2
105/09/01,5000,3550,0.71,0.71,0.71,0.71,-0.09,2
105/09/02,210000,136750,0.65,0.66,0.64,0.64,-0.07,3
105/09/05,300000,169050,0.58,0.59,0.56,0.57,-0.07,5
105/09/06,1698000,1058710,0.60,0.66,0.58,0.66,+0.09,18
105/09/07,1409000,895000,0.64,0.65,0.61,0.61,-0.05,7
105/09/08,2397000,1648730,0.62,0.75,0.62,0.74,+0.13,31
105/09/09,2347000,1584020,0.69,0.69,0.65,0.68,-0.06,28
105/09/10,110000,73700,0.67,0.67,0.67,0.67,-0.01,2
