105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,120000,121200,1.01,1.01,1.01,1.01,-0.06,2
105/10/04,118000,120360,1.02,1.02,1.02,1.02,+0.01,1
105/10/05,123000,120340,0.98,0.98,0.94,0.94,-0.08,2
105/10/06,400000,398850,1.00,1.01,0.99,0.99,+0.05,7
105/10/07,440000,428600,0.97,0.99,0.94,0.94,-0.05,7
105/10/11,257000,235170,1.00,1.00,0.72,0.77,-0.17,9
105/10/12,102000,77730,0.77,0.77,0.70,0.74,-0.03,6
105/10/13,421000,398690,0.91,0.95,0.91,0.95,+0.21,6
105/10/14,531000,483840,0.88,0.93,0.86,0.86,-0.09,10
105/10/17,354000,320790,0.89,0.95,0.89,0.95,+0.09,9
105/10/18,271000,236170,0.86,0.88,0.86,0.87,-0.08,3
105/10/19,396000,367950,0.91,0.96,0.91,0.96,+0.09,6
105/10/20,349000,317710,0.95,0.95,0.91,0.91,-0.05,4
105/10/21,4000,3680,0.92,0.92,0.92,0.92,+0.01,1
105/10/24,10000,8950,0.91,0.91,0.88,0.88,-0.04,2
105/10/25,156000,134140,0.87,0.87,0.84,0.86,-0.02,4
105/10/26,346000,285760,0.82,0.86,0.80,0.82,-0.04,11
105/10/27,295000,259710,0.86,0.91,0.86,0.91,+0.09,8
105/10/28,134000,119660,0.89,0.91,0.89,0.91,0.00,2
105/10/31,3000,2690,0.89,0.90,0.89,0.90,-0.01,2
105/11/01,34000,29430,0.88,0.88,0.86,0.87,-0.03,5
105/11/02,14000,11780,0.87,0.87,0.82,0.82,-0.05,3
105/11/03,22000,16680,0.80,0.80,0.73,0.75,-0.07,5
105/11/04,5000,3550,0.71,0.71,0.71,0.71,-0.04,1
105/11/07,154000,120520,0.78,0.87,0.76,0.83,+0.12,6
105/11/08,131000,108420,0.83,0.83,0.80,0.83,0.00,4
105/11/09,25000,19210,0.79,0.79,0.75,0.75,-0.08,4
105/11/10,0,0,---,---,---,---,---,0
105/11/11,140000,102110,0.71,0.76,0.68,0.76,0.00,4
105/11/14,127000,95390,0.75,0.77,0.75,0.77,+0.01,3
105/11/15,12000,8880,0.74,0.74,0.74,0.74,-0.03,1
105/11/16,40000,29040,0.73,0.73,0.71,0.73,-0.01,3
105/11/17,0,0,---,---,---,---,---,0
105/11/18,147000,111220,0.75,0.78,0.75,0.78,+0.05,8
105/11/21,157000,134020,0.81,0.97,0.81,0.92,+0.14,9
105/11/22,41000,37720,0.92,0.92,0.92,0.92,0.00,4
105/11/23,14000,11920,0.88,0.88,0.84,0.88,-0.04,3
105/11/24,4000,3300,0.82,0.84,0.82,0.84,-0.04,2
105/11/25,21000,17240,0.84,0.84,0.82,0.82,-0.02,2
105/11/28,445000,375400,0.84,0.86,0.84,0.86,+0.04,10
105/11/29,167000,132660,0.80,0.81,0.77,0.79,-0.07,8
105/11/30,127000,103510,0.83,0.83,0.80,0.80,+0.01,9
105/12/01,4000,3200,0.80,0.80,0.80,0.80,0.00,1
105/12/02,52000,42480,0.79,0.84,0.79,0.82,+0.02,3
105/12/05,90000,73480,0.80,0.84,0.79,0.84,+0.02,5
105/12/06,447000,389190,0.85,0.88,0.85,0.88,+0.04,7
105/12/07,370000,339800,0.91,0.93,0.89,0.89,+0.01,7
105/12/08,129000,110900,0.83,0.87,0.82,0.82,-0.07,5
105/12/09,243000,199260,0.82,0.82,0.82,0.82,0.00,2
