105/10/19,0,0,---,---,---,---,---,0
105/10/20,150000,165000,1.10,1.10,1.10,1.10,-0.04,3
105/10/21,481000,554400,1.09,1.19,1.09,1.17,+0.07,18
105/10/24,443000,507850,1.14,1.21,1.13,1.17,0.00,19
105/10/25,14000,16410,1.17,1.20,1.17,1.20,+0.03,3
105/10/26,190000,229000,1.20,1.21,1.20,1.21,+0.01,7
105/10/27,120000,142700,1.19,1.20,1.17,1.19,-0.02,5
105/10/28,510000,601850,1.17,1.20,1.15,1.19,0.00,9
105/10/31,140000,163000,1.13,1.17,1.13,1.17,-0.02,4
105/11/01,80000,91400,1.15,1.15,1.12,1.12,-0.05,2
105/11/02,0,0,---,---,---,---,---,0
105/11/03,150000,155500,1.04,1.04,1.01,1.01,-0.05,4
105/11/04,160000,163200,1.00,1.04,1.00,1.03,+0.02,11
105/11/07,313000,337360,1.06,1.09,1.06,1.08,+0.05,6
105/11/08,103000,109640,1.07,1.07,1.06,1.06,-0.02,2
105/11/09,64000,60800,0.95,0.95,0.95,0.95,-0.11,1
105/11/10,161000,153920,0.95,0.96,0.95,0.96,+0.01,4
105/11/11,87000,80910,0.93,0.93,0.93,0.93,-0.03,2
105/11/14,0,0,---,---,---,---,---,0
105/11/15,10000,8800,0.88,0.88,0.88,0.88,-0.04,1
105/11/16,10000,9300,0.93,0.93,0.93,0.93,+0.05,1
105/11/17,50000,49000,0.95,1.00,0.95,1.00,+0.07,2
105/11/18,214000,220270,1.02,1.07,1.02,1.06,+0.06,7
105/11/21,235000,238510,1.02,1.02,0.99,1.01,-0.05,7
105/11/22,293000,294430,1.01,1.01,1.00,1.01,0.00,8
105/11/23,997000,1029270,1.00,1.08,1.00,1.03,+0.02,18
105/11/24,754000,794340,1.06,1.06,1.01,1.01,-0.02,10
105/11/25,120000,122200,1.02,1.02,1.01,1.01,0.00,3
105/11/28,241000,239190,0.99,1.00,0.99,0.99,-0.02,3
105/11/29,1417000,1446930,0.97,1.06,0.97,1.04,+0.05,23
105/11/30,2841000,3162920,1.10,1.18,1.05,1.14,+0.10,103
105/12/01,1258000,1468160,1.18,1.18,1.13,1.13,-0.01,28
105/12/02,1006000,1194980,1.06,1.27,1.06,1.23,+0.10,42
105/12/05,784000,947450,1.23,1.25,1.18,1.25,+0.02,28
105/12/06,879000,1191750,1.33,1.43,1.29,1.35,+0.10,52
105/12/07,1554000,2237860,1.38,1.52,1.36,1.47,+0.12,70
105/12/08,929000,1320480,1.47,1.47,1.36,1.40,-0.07,36
