105/08/24,866000,154610,0.23,0.23,0.16,0.16,-0.08,37
105/08/25,952000,205890,0.19,0.30,0.15,0.30,+0.14,34
105/08/26,2386000,417730,0.28,0.28,0.16,0.18,-0.12,51
105/08/29,2905000,303700,0.11,0.12,0.08,0.11,-0.07,60
105/08/30,765000,71750,0.12,0.12,0.07,0.09,-0.02,43
105/08/31,1090000,22350,0.02,0.05,0.02,0.05,-0.04,18
105/09/01,230000,6900,0.03,0.03,0.03,0.03,-0.02,8
105/09/02,1150000,23000,0.02,0.02,0.02,0.02,-0.01,15
105/09/05,1933000,36660,0.01,0.02,0.01,0.02,0.00,21
105/09/06,1347000,22770,0.01,0.02,0.01,0.02,0.00,21
105/09/07,1918000,28580,0.02,0.02,0.01,0.02,0.00,20
105/09/08,2531000,147630,0.02,0.08,0.02,0.08,+0.06,52
105/09/09,1695000,102780,0.10,0.10,0.03,0.07,-0.01,47
105/09/10,785000,35090,0.03,0.05,0.03,0.05,-0.02,11
105/09/12,499000,15200,0.04,0.04,0.02,0.04,-0.01,11
105/09/13,160000,3700,0.02,0.03,0.02,0.03,-0.01,8
105/09/14,1070000,12900,0.01,0.02,0.01,0.01,-0.02,9
105/09/19,39000,780,0.02,0.02,0.02,0.02,+0.01,2
105/09/20,628000,6280,0.01,0.01,0.01,0.01,-0.01,8
105/09/21,1170000,11700,0.01,0.01,0.01,0.01,0.00,8
105/09/22,60000,600,0.01,0.01,0.01,0.01,0.00,3
105/09/23,925000,9250,0.01,0.01,0.01,0.01,0.00,11
105/09/26,854000,8540,0.01,0.01,0.01,0.01,0.00,8
105/09/29,846000,8460,0.01,0.01,0.01,0.01,0.00,8
105/09/30,2964000,29640,0.01,0.01,0.01,0.01,0.00,15
105/10/03,0,0,---,---,---,---,---,0
105/10/04,297000,2970,0.01,0.01,0.01,0.01,0.00,8
105/10/05,680000,6800,0.01,0.01,0.01,0.01,0.00,9
105/10/06,1408000,14080,0.01,0.01,0.01,0.01,0.00,6
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,489000,4890,0.01,0.01,0.01,0.01,0.00,3
