105/12/02,0,0,--,--,--,--,,0
105/12/05,0,0,--,--,--,--,,0
105/12/06,0,0,--,--,--,--,,0
105/12/07,10000,9900,0.99,0.99,0.99,0.99,X,1
105/12/08,10000,9700,0.97,0.97,0.97,0.97,-0.02,1
105/12/09,10000,9600,0.96,0.96,0.96,0.96,-0.01,1
105/12/12,12000,11820,0.98,1.01,0.98,1.01,0.05,3
105/12/13,0,0,--,--,--,--,,0
105/12/14,0,0,--,--,--,--,,0
105/12/15,48000,48480,1.01,1.01,1.01,1.01,X,2
105/12/16,149000,154240,1.04,1.04,1.03,1.04,0.03,10
105/12/19,86000,86090,0.99,1.02,0.99,1.02,-0.02,10
105/12/20,100000,102000,1.02,1.02,1.02,1.02,,2
105/12/21,265000,262620,0.95,1.02,0.95,1.01,-0.01,12
105/12/22,238000,242420,1.00,1.03,1.00,1.03,0.02,11
105/12/23,148000,153640,1.04,1.04,1.03,1.04,0.01,4
105/12/26,105000,106250,1.02,1.02,1.01,1.01,-0.03,2
105/12/27,180000,184350,1.02,1.03,1.02,1.03,0.02,5
105/12/28,295000,297580,1.00,1.02,1.00,1.02,-0.01,9
105/12/29,120000,121000,1.00,1.01,1.00,1.01,-0.01,4
105/12/30,50000,49000,0.98,0.98,0.98,0.98,-0.03,3
106/01/03,15000,14550,0.97,0.97,0.97,0.97,-0.01,1
106/01/04,550000,525000,0.96,0.96,0.94,0.94,-0.03,6
106/01/05,566000,520720,0.92,0.92,0.92,0.92,-0.02,9
106/01/06,66000,58080,0.88,0.88,0.88,0.88,-0.04,4
106/01/09,0,0,--,--,--,--,,0
106/01/10,33000,29040,0.88,0.88,0.88,0.88,X,2
106/01/11,0,0,--,--,--,--,,0
106/01/12,33000,27390,0.83,0.83,0.83,0.83,X,1
106/01/13,0,0,--,--,--,--,,0
106/01/16,0,0,--,--,--,--,,0
106/01/17,0,0,--,--,--,--,,0
106/01/18,0,0,--,--,--,--,,0
106/01/19,0,0,--,--,--,--,,0
106/01/20,15000,11700,0.78,0.78,0.78,0.78,X,1
106/01/23,0,0,--,--,--,--,,0
106/01/24,0,0,--,--,--,--,,0
106/02/02,0,0,--,--,--,--,,0
106/02/03,0,0,--,--,--,--,,0
106/02/06,30000,18000,0.60,0.60,0.60,0.60,X,1
106/02/07,9000,5590,0.62,0.63,0.62,0.62,0.02,3
106/02/08,3000,1830,0.61,0.61,0.61,0.61,-0.01,1
106/02/09,1000,630,0.63,0.63,0.63,0.63,0.02,1
106/02/10,1000,590,0.59,0.59,0.59,0.59,-0.04,1
106/02/13,30000,17400,0.58,0.58,0.58,0.58,-0.01,1
106/02/14,145000,79750,0.55,0.55,0.55,0.55,-0.03,5
106/02/15,83000,41500,0.50,0.50,0.50,0.50,-0.05,10
106/02/16,0,0,--,--,--,--,,0
106/02/17,0,0,--,--,--,--,,0
106/02/18,0,0,--,--,--,--,,0
106/02/20,0,0,--,--,--,--,,0
106/02/21,0,0,--,--,--,--,,0
106/02/22,0,0,--,--,--,--,,0
106/02/23,0,0,--,--,--,--,,0
106/02/24,120000,50400,0.42,0.42,0.42,0.42,X,2
106/03/01,55000,19550,0.37,0.37,0.35,0.35,-0.07,3
106/03/02,0,0,--,--,--,--,,0
