105/08/24,141000,102780,0.72,0.78,0.72,0.78,+0.12,4
105/08/25,365000,291250,0.78,0.83,0.75,0.81,+0.03,12
105/08/26,220000,175960,0.81,0.81,0.78,0.78,-0.03,6
105/08/29,25000,18500,0.74,0.74,0.74,0.74,-0.04,1
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,20000,12800,0.64,0.64,0.64,0.64,-0.04,1
105/09/02,231000,134800,0.60,0.61,0.54,0.60,-0.04,6
105/09/05,101000,60640,0.60,0.64,0.60,0.64,+0.04,2
105/09/06,51000,30630,0.60,0.63,0.60,0.63,-0.01,2
105/09/07,141000,90860,0.63,0.70,0.63,0.70,+0.07,3
105/09/08,121000,82070,0.68,0.68,0.67,0.67,-0.03,2
105/09/09,35000,23350,0.65,0.69,0.65,0.69,+0.02,4
105/09/10,402000,278870,0.68,0.71,0.67,0.70,+0.01,9
105/09/12,217000,147560,0.68,0.68,0.68,0.68,-0.02,3
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,18000,11380,0.63,0.67,0.63,0.67,+0.06,3
105/09/20,257000,182170,0.68,0.72,0.68,0.71,+0.04,12
105/09/21,279000,192790,0.69,0.70,0.66,0.69,-0.02,8
105/09/22,49000,32830,0.67,0.67,0.67,0.67,-0.02,2
105/09/23,300000,199000,0.67,0.67,0.66,0.66,-0.01,4
105/09/26,111000,72240,0.65,0.69,0.65,0.69,+0.03,5
105/09/29,626000,454330,0.70,0.74,0.70,0.72,+0.03,21
105/09/30,526000,361300,0.69,0.71,0.67,0.70,-0.02,14
105/10/03,637000,429000,0.69,0.70,0.66,0.67,-0.03,13
105/10/04,746000,453450,0.62,0.63,0.60,0.63,-0.04,12
105/10/05,83000,49330,0.61,0.61,0.59,0.61,-0.02,4
105/10/06,63000,37710,0.59,0.65,0.57,0.65,+0.04,5
105/10/07,348000,228500,0.65,0.66,0.65,0.66,+0.01,15
105/10/11,302000,183180,0.60,0.63,0.59,0.63,-0.03,10
105/10/12,223000,144550,0.59,0.66,0.59,0.66,+0.03,14
