105/11/22,0,0,---,---,---,---,---,0
105/11/23,274000,368640,1.36,1.36,1.34,1.34,+0.03,2
105/11/24,274000,350720,1.28,1.28,1.28,1.28,-0.06,2
105/11/25,10000,12100,1.21,1.21,1.21,1.21,-0.07,1
105/11/28,987000,1288750,1.31,1.32,1.29,1.32,+0.11,14
105/11/29,1075000,1527440,1.44,1.48,1.39,1.40,+0.08,18
105/11/30,571000,786210,1.35,1.41,1.31,1.40,0.00,10
105/12/01,0,0,---,---,---,---,---,0
105/12/02,24000,28560,1.19,1.19,1.19,1.19,-0.14,1
105/12/05,1587000,1664720,0.91,1.18,0.91,1.13,-0.06,26
105/12/06,852000,959710,1.17,1.17,1.10,1.10,-0.03,51
105/12/07,745000,736450,1.04,1.04,0.95,0.97,-0.13,26
105/12/08,462000,423280,0.90,0.94,0.82,0.82,-0.15,11
105/12/09,1184000,985500,0.83,0.88,0.80,0.80,-0.02,33
