105/08/24,5000,10650,2.13,2.13,2.13,2.13,-0.02,1
105/08/25,159000,362640,2.28,2.31,2.28,2.31,0.18,2
105/08/26,253000,586310,2.29,2.34,2.29,2.32,0.01,13
105/08/29,345000,758250,2.29,2.29,2.06,2.23,-0.09,11
105/08/30,311000,701600,2.28,2.30,2.22,2.25,0.02,8
105/08/31,293000,630410,2.23,2.23,2.10,2.12,-0.13,9
105/09/01,368000,733150,2.07,2.07,1.94,2.05,-0.07,28
105/09/02,138000,281070,2.07,2.08,1.97,2.01,-0.04,16
105/09/05,44000,97270,2.21,2.25,2.20,2.25,0.24,6
105/09/06,51000,120920,2.37,2.42,2.37,2.42,0.17,2
105/09/07,398000,1021370,2.52,2.67,2.51,2.65,0.23,14
105/09/08,380000,993600,2.62,2.63,2.59,2.61,-0.04,10
105/09/09,150000,362590,2.43,2.46,2.39,2.41,-0.20,8
105/09/10,115000,241610,2.07,2.13,2.07,2.13,-0.28,7
105/09/12,152000,304590,2.03,2.04,1.97,1.97,-0.16,22
105/09/13,220000,425970,2.03,2.05,1.82,1.91,-0.06,30
105/09/14,237000,453150,1.92,2.00,1.87,1.88,-0.03,29
105/09/19,229000,522850,2.12,2.38,2.12,2.38,0.50,27
105/09/20,140000,330350,2.35,2.42,2.35,2.37,-0.01,13
105/09/21,305000,738000,2.36,2.47,2.35,2.47,0.10,18
105/09/22,235000,601640,2.62,2.62,2.47,2.51,0.04,12
105/09/23,123000,319860,2.55,2.61,2.55,2.61,0.10,5
105/09/26,143000,355270,2.50,2.50,2.44,2.44,-0.17,11
105/09/29,211000,551380,2.56,2.69,2.55,2.65,0.21,19
105/09/30,86000,211080,2.48,2.51,2.40,2.41,-0.24,15
105/10/03,168000,419960,2.48,2.56,2.45,2.49,0.08,14
105/10/04,350000,906430,2.52,2.61,2.52,2.61,0.12,10
105/10/05,304000,789390,2.56,2.61,2.56,2.56,-0.05,12
105/10/06,180000,464400,2.59,2.60,2.53,2.60,0.04,5
105/10/07,217000,563340,2.60,2.61,2.59,2.60,,7
105/10/11,108000,280190,2.74,2.74,2.41,2.47,-0.13,7
105/10/12,136000,346000,2.44,2.60,2.44,2.59,0.12,9
105/10/13,260000,652600,2.58,2.59,2.47,2.47,-0.12,7
105/10/14,171000,418950,2.45,2.45,2.45,2.45,-0.02,3
105/10/17,108000,245030,2.25,2.44,2.21,2.41,-0.04,18
105/10/18,293000,713230,2.43,2.46,2.38,2.43,0.02,14
105/10/19,4000,10520,2.63,2.63,2.63,2.63,0.20,1
105/10/20,74000,197870,2.63,2.68,2.63,2.68,0.05,4
105/10/21,181000,486090,2.68,2.73,2.64,2.68,,8
105/10/24,124000,334680,2.70,2.73,2.66,2.71,0.03,6
105/10/25,18000,50120,2.76,2.86,2.74,2.86,0.15,4
105/10/26,31000,86240,2.78,2.80,2.77,2.77,-0.09,6
105/10/27,6000,15950,2.65,2.66,2.65,2.66,-0.11,2
105/10/28,24000,64270,2.72,2.72,2.64,2.64,-0.02,6
105/10/31,64000,166280,2.53,2.70,2.53,2.70,0.06,10
105/11/01,267000,711270,2.58,2.68,2.57,2.65,-0.05,11
105/11/02,397000,980900,2.50,2.54,2.44,2.44,-0.21,20
105/11/03,220000,516600,2.41,2.42,2.27,2.31,-0.13,24
105/11/04,136000,304460,2.23,2.27,2.21,2.24,-0.07,14
105/11/07,258000,629530,2.35,2.51,2.35,2.50,0.26,18
105/11/08,285000,720350,2.52,2.55,2.43,2.55,0.05,16
105/11/09,144000,332850,2.66,2.66,2.00,2.00,-0.55,20
105/11/10,125000,303130,2.42,2.47,2.40,2.47,0.47,21
105/11/11,211000,433760,2.12,2.18,2.01,2.02,-0.45,29
105/11/14,200000,391030,1.99,2.02,1.88,2.00,-0.02,21
105/11/15,250000,505000,2.00,2.05,1.98,2.00,,19
105/11/16,348000,724920,2.10,2.14,2.05,2.06,0.06,22
105/11/17,251000,508930,2.06,2.06,1.98,2.04,-0.02,16
105/11/18,259000,540360,2.04,2.14,2.04,2.12,0.08,10
