106/02/07,0,0,--,--,--,--,,0
106/02/08,0,0,--,--,--,--,,0
106/02/09,0,0,--,--,--,--,,0
106/02/10,4000,3880,0.97,0.97,0.97,0.97,X,1
106/02/13,0,0,--,--,--,--,,0
106/02/14,1790000,1782880,0.94,1.04,0.94,1.04,X,22
106/02/15,1796000,1672270,0.93,0.95,0.81,0.81,-0.23,21
106/02/16,40000,29600,0.73,0.77,0.71,0.77,-0.04,4
106/02/17,138000,97580,0.73,0.73,0.68,0.70,-0.07,9
106/02/18,112000,73760,0.68,0.68,0.64,0.66,-0.04,9
106/02/20,247000,177660,0.66,0.76,0.65,0.73,0.07,20
106/02/21,257000,181540,0.69,0.76,0.68,0.72,-0.01,15
106/02/22,336000,244260,0.70,0.74,0.70,0.73,0.01,8
106/02/23,356000,275560,0.79,0.80,0.76,0.80,0.07,12
106/02/24,105000,72250,0.66,0.71,0.66,0.70,-0.10,10
106/03/01,50000,36100,0.70,0.73,0.70,0.73,0.03,4
