105/11/10,0,0,---,---,---,---,---,0
105/11/11,1013000,913130,0.77,0.94,0.73,0.88,+0.05,33
105/11/14,2174000,1926620,0.90,0.90,0.85,0.88,0.00,38
105/11/15,1156000,926590,0.81,0.83,0.78,0.78,-0.10,25
105/11/16,98000,76360,0.75,0.81,0.75,0.79,+0.01,10
105/11/17,149000,118120,0.81,0.81,0.78,0.78,-0.01,8
105/11/18,310000,225930,0.73,0.76,0.71,0.76,-0.02,17
105/11/21,3156000,2775570,0.80,1.05,0.79,1.05,+0.29,92
105/11/22,3891000,4110070,1.08,1.10,0.99,1.03,-0.02,127
105/11/23,1106000,1131940,1.03,1.04,0.99,1.00,-0.03,39
105/11/24,1811000,1916200,1.04,1.10,1.04,1.06,+0.06,48
105/11/25,3086000,3492370,1.07,1.33,1.03,1.32,+0.26,104
105/11/28,1543000,2021040,1.33,1.38,1.19,1.19,-0.13,65
105/11/29,493000,570910,1.19,1.20,1.12,1.17,-0.02,22
105/11/30,310000,384640,1.21,1.28,1.16,1.18,+0.01,19
105/12/01,339000,382740,1.15,1.15,1.09,1.11,-0.07,18
105/12/02,335000,377530,1.11,1.16,1.11,1.11,0.00,13
105/12/05,813000,962500,1.14,1.26,1.13,1.18,+0.07,30
105/12/06,862000,1012310,1.18,1.19,1.13,1.13,-0.05,31
105/12/07,608000,709840,1.16,1.19,1.14,1.14,+0.01,17
105/12/08,413000,473930,1.16,1.16,1.14,1.14,0.00,10
105/12/09,412000,485260,1.15,1.20,1.15,1.16,+0.02,12
105/12/12,356000,399130,1.15,1.15,1.07,1.07,-0.09,13
105/12/13,254000,271650,1.06,1.09,1.06,1.09,+0.02,9
105/12/14,200000,223090,1.10,1.13,1.09,1.13,+0.04,6
105/12/15,596000,715540,1.10,1.25,1.10,1.23,+0.10,22
105/12/16,948000,1200040,1.24,1.33,1.24,1.26,+0.03,30
105/12/19,252000,315840,1.29,1.29,1.21,1.22,-0.04,11
105/12/20,856000,1054920,1.22,1.26,1.20,1.25,+0.03,26
105/12/21,545000,682310,1.28,1.28,1.22,1.22,-0.03,19
105/12/22,450000,532800,1.22,1.22,1.16,1.16,-0.06,12
105/12/23,1017000,1202510,1.18,1.21,1.16,1.17,+0.01,28
105/12/26,1212000,1471250,1.20,1.24,1.20,1.21,+0.04,24
